game_date,visitor,visitor_score,home,home_score,ot,shootout
2018-03-30,St. Louis Blues,3,Vegas Golden Knights,4,TRUE,FALSE
2018-03-30,Carolina Hurricanes,4,Washington Capitals,1,FALSE,FALSE
2018-03-31,St. Louis Blues,0,Arizona Coyotes,6,FALSE,FALSE
2018-03-31,Florida Panthers,1,Boston Bruins,5,FALSE,FALSE
2018-03-31,New York Rangers,2,Carolina Hurricanes,1,FALSE,FALSE
2018-03-31,Edmonton Oilers,2,Calgary Flames,3,FALSE,FALSE
2018-03-31,Minnesota Wild,1,Dallas Stars,4,FALSE,FALSE
2018-03-31,Ottawa Senators,0,Detroit Red Wings,2,FALSE,FALSE
2018-03-31,New York Islanders,3,New Jersey Devils,4,FALSE,FALSE
2018-03-31,Buffalo Sabres,7,Nashville Predators,4,FALSE,FALSE
2018-03-31,Montreal Canadiens,2,Pittsburgh Penguins,5,FALSE,FALSE
2018-03-31,Winnipeg Jets,3,Toronto Maple Leafs,1,FALSE,FALSE
2018-03-31,Columbus Blue Jackets,4,Vancouver Canucks,5,TRUE,FALSE
2018-03-31,San Jose Sharks,2,Vegas Golden Knights,3,FALSE,FALSE
2018-04-01,Colorado Avalanche,3,Anaheim Ducks,4,TRUE,FALSE
2018-04-01,New Jersey Devils,2,Montreal Canadiens,1,FALSE,FALSE
2018-04-01,Boston Bruins,3,Philadelphia Flyers,4,TRUE,FALSE
2018-04-01,Washington Capitals,3,Pittsburgh Penguins,1,FALSE,FALSE
2018-04-01,Nashville Predators,4,Tampa Bay Lightning,1,FALSE,FALSE
2018-04-02,Carolina Hurricanes,2,Florida Panthers,3,FALSE,FALSE
2018-04-02,Colorado Avalanche,1,Los Angeles Kings,3,FALSE,FALSE
2018-04-02,Edmonton Oilers,0,Minnesota Wild,3,FALSE,FALSE
2018-04-02,Winnipeg Jets,6,Ottawa Senators,5,FALSE,FALSE
2018-04-02,Washington Capitals,4,St. Louis Blues,2,FALSE,FALSE
2018-04-02,Buffalo Sabres,2,Toronto Maple Leafs,5,FALSE,FALSE
2018-04-03,Detroit Red Wings,4,Columbus Blue Jackets,5,TRUE,FALSE
2018-04-03,Arizona Coyotes,4,Calgary Flames,1,FALSE,FALSE
2018-04-03,Nashville Predators,1,Florida Panthers,2,FALSE,FALSE
2018-04-03,Winnipeg Jets,5,Montreal Canadiens,4,TRUE,FALSE
2018-04-03,New York Rangers,2,New Jersey Devils,5,FALSE,FALSE
2018-04-03,Philadelphia Flyers,4,New York Islanders,5,FALSE,FALSE
2018-04-03,Dallas Stars,4,San Jose Sharks,2,FALSE,FALSE
2018-04-03,Boston Bruins,0,Tampa Bay Lightning,4,FALSE,FALSE
2018-04-03,Vegas Golden Knights,5,Vancouver Canucks,4,FALSE,TRUE
2018-04-04,Minnesota Wild,1,Anaheim Ducks,3,FALSE,FALSE
2018-04-04,Ottawa Senators,4,Buffalo Sabres,2,FALSE,FALSE
2018-04-04,Chicago Blackhawks,4,St. Louis Blues,3,FALSE,FALSE
2018-04-05,Pittsburgh Penguins,5,Columbus Blue Jackets,4,TRUE,FALSE
2018-04-05,Montreal Canadiens,4,Detroit Red Wings,3,FALSE,FALSE
2018-04-05,Vegas Golden Knights,3,Edmonton Oilers,4,FALSE,FALSE
2018-04-05,Boston Bruins,2,Florida Panthers,3,FALSE,FALSE
2018-04-05,Minnesota Wild,4,Los Angeles Kings,5,TRUE,FALSE
2018-04-05,Toronto Maple Leafs,1,New Jersey Devils,2,FALSE,FALSE
2018-04-05,New York Rangers,1,New York Islanders,2,FALSE,FALSE
2018-04-05,Carolina Hurricanes,3,Philadelphia Flyers,4,FALSE,FALSE
2018-04-05,Colorado Avalanche,2,San Jose Sharks,4,FALSE,FALSE
2018-04-05,Arizona Coyotes,3,Vancouver Canucks,4,TRUE,FALSE
2018-04-05,Calgary Flames,1,Winnipeg Jets,2,FALSE,FALSE
2018-04-05,Nashville Predators,4,Washington Capitals,3,FALSE,FALSE
2018-04-06,Dallas Stars,3,Anaheim Ducks,5,FALSE,FALSE
2018-04-06,St. Louis Blues,4,Chicago Blackhawks,1,FALSE,FALSE
2018-04-06,Ottawa Senators,0,Pittsburgh Penguins,4,FALSE,FALSE
2018-04-06,Buffalo Sabres,5,Tampa Bay Lightning,7,FALSE,FALSE
2018-04-07,Anaheim Ducks,3,Arizona Coyotes,0,FALSE,FALSE
2018-04-07,Ottawa Senators,2,Boston Bruins,5,FALSE,FALSE
2018-04-07,Tampa Bay Lightning,2,Carolina Hurricanes,3,TRUE,FALSE
2018-04-07,Vegas Golden Knights,1,Calgary Flames,7,FALSE,FALSE
2018-04-07,St. Louis Blues,2,Colorado Avalanche,5,FALSE,FALSE
2018-04-07,New York Islanders,4,Detroit Red Wings,3,TRUE,FALSE
2018-04-07,Vancouver Canucks,2,Edmonton Oilers,3,FALSE,TRUE
2018-04-07,Buffalo Sabres,3,Florida Panthers,4,FALSE,FALSE
2018-04-07,Dallas Stars,4,Los Angeles Kings,2,FALSE,FALSE
2018-04-07,Columbus Blue Jackets,2,Nashville Predators,4,FALSE,FALSE
2018-04-07,New York Rangers,0,Philadelphia Flyers,5,FALSE,FALSE
2018-04-07,Minnesota Wild,6,San Jose Sharks,3,FALSE,FALSE
2018-04-07,Montreal Canadiens,2,Toronto Maple Leafs,4,FALSE,FALSE
2018-04-07,Chicago Blackhawks,1,Winnipeg Jets,4,FALSE,FALSE
2018-04-07,New Jersey Devils,3,Washington Capitals,5,FALSE,FALSE
2018-04-08,Florida Panthers,4,Boston Bruins,2,FALSE,FALSE
2018-10-03,Anaheim Ducks,5,San Jose Sharks,2,FALSE,FALSE
2018-10-03,Montreal Canadiens,2,Toronto Maple Leafs,3,TRUE,FALSE
2018-10-03,Calgary Flames,2,Vancouver Canucks,5,FALSE,FALSE
2018-10-03,Boston Bruins,0,Washington Capitals,7,FALSE,FALSE
2018-10-04,Boston Bruins,4,Buffalo Sabres,0,FALSE,FALSE
2018-10-04,New York Islanders,2,Carolina Hurricanes,1,TRUE,FALSE
2018-10-04,Minnesota Wild,1,Colorado Avalanche,4,FALSE,FALSE
2018-10-04,Arizona Coyotes,0,Dallas Stars,3,FALSE,FALSE
2018-10-04,Columbus Blue Jackets,3,Detroit Red Wings,2,TRUE,FALSE
2018-10-04,Nashville Predators,3,New York Rangers,2,FALSE,FALSE
2018-10-04,Chicago Blackhawks,4,Ottawa Senators,3,TRUE,FALSE
2018-10-04,Washington Capitals,6,Pittsburgh Penguins,7,TRUE,FALSE
2018-10-04,Winnipeg Jets,5,St. Louis Blues,1,FALSE,FALSE
2018-10-04,Philadelphia Flyers,5,Vegas Golden Knights,2,FALSE,FALSE
2018-10-05,Carolina Hurricanes,3,Columbus Blue Jackets,1,FALSE,FALSE
2018-10-05,San Jose Sharks,3,Los Angeles Kings,2,TRUE,FALSE
2018-10-06,Anaheim Ducks,1,Arizona Coyotes,0,FALSE,FALSE
2018-10-06,New York Rangers,1,Buffalo Sabres,3,FALSE,FALSE
2018-10-06,Vancouver Canucks,4,Calgary Flames,7,FALSE,FALSE
2018-10-06,Philadelphia Flyers,2,Colorado Avalanche,5,FALSE,FALSE
2018-10-06,Winnipeg Jets,1,Dallas Stars,5,FALSE,FALSE
2018-10-06,Vegas Golden Knights,2,Minnesota Wild,1,FALSE,TRUE
2018-10-06,Edmonton Oilers,2,New Jersey Devils,5,FALSE,FALSE
2018-10-06,Nashville Predators,4,New York Islanders,3,FALSE,FALSE
2018-10-06,Montreal Canadiens,5,Pittsburgh Penguins,1,FALSE,FALSE
2018-10-06,Chicago Blackhawks,5,St. Louis Blues,4,TRUE,FALSE
2018-10-06,Florida Panthers,1,Tampa Bay Lightning,2,FALSE,TRUE
2018-10-06,Ottawa Senators,5,Toronto Maple Leafs,3,FALSE,FALSE
2018-10-07,New York Rangers,5,Carolina Hurricanes,8,FALSE,FALSE
2018-10-07,Toronto Maple Leafs,7,Chicago Blackhawks,6,TRUE,FALSE
2018-10-07,Detroit Red Wings,2,Los Angeles Kings,4,FALSE,FALSE
2018-10-08,Detroit Red Wings,2,Anaheim Ducks,3,FALSE,TRUE
2018-10-08,Ottawa Senators,3,Boston Bruins,6,FALSE,FALSE
2018-10-08,Vegas Golden Knights,2,Buffalo Sabres,4,FALSE,FALSE
2018-10-08,San Jose Sharks,0,New York Islanders,4,FALSE,FALSE
2018-10-09,Vancouver Canucks,3,Carolina Hurricanes,5,FALSE,FALSE
2018-10-09,Colorado Avalanche,2,Columbus Blue Jackets,5,FALSE,FALSE
2018-10-09,Toronto Maple Leafs,7,Dallas Stars,4,FALSE,FALSE
2018-10-09,Calgary Flames,3,Nashville Predators,0,FALSE,FALSE
2018-10-09,San Jose Sharks,8,Philadelphia Flyers,2,FALSE,FALSE
2018-10-09,Los Angeles Kings,1,Winnipeg Jets,2,FALSE,FALSE
2018-10-10,Arizona Coyotes,3,Anaheim Ducks,2,FALSE,TRUE
2018-10-10,Philadelphia Flyers,7,Ottawa Senators,4,FALSE,FALSE
2018-10-10,Vegas Golden Knights,2,Washington Capitals,5,FALSE,FALSE
2018-10-11,Edmonton Oilers,1,Boston Bruins,4,FALSE,FALSE
2018-10-11,Colorado Avalanche,6,Buffalo Sabres,1,FALSE,FALSE
2018-10-11,Toronto Maple Leafs,5,Detroit Red Wings,3,FALSE,FALSE
2018-10-11,Columbus Blue Jackets,5,Florida Panthers,4,FALSE,FALSE
2018-10-11,Chicago Blackhawks,3,Minnesota Wild,4,TRUE,FALSE
2018-10-11,Los Angeles Kings,3,Montreal Canadiens,0,FALSE,FALSE
2018-10-11,Washington Capitals,0,New Jersey Devils,6,FALSE,FALSE
2018-10-11,Winnipeg Jets,0,Nashville Predators,3,FALSE,FALSE
2018-10-11,San Jose Sharks,2,New York Rangers,3,TRUE,FALSE
2018-10-11,Vegas Golden Knights,2,Pittsburgh Penguins,4,FALSE,FALSE
2018-10-11,Calgary Flames,3,St. Louis Blues,5,FALSE,FALSE
2018-10-11,Vancouver Canucks,4,Tampa Bay Lightning,1,FALSE,FALSE
2018-10-13,Buffalo Sabres,3,Arizona Coyotes,0,FALSE,FALSE
2018-10-13,Detroit Red Wings,2,Boston Bruins,8,FALSE,FALSE
2018-10-13,St. Louis Blues,3,Chicago Blackhawks,4,TRUE,FALSE
2018-10-13,Calgary Flames,3,Colorado Avalanche,2,TRUE,FALSE
2018-10-13,Anaheim Ducks,3,Dallas Stars,5,FALSE,FALSE
2018-10-13,Vancouver Canucks,3,Florida Panthers,2,FALSE,FALSE
2018-10-13,Carolina Hurricanes,5,Minnesota Wild,4,TRUE,FALSE
2018-10-13,Pittsburgh Penguins,3,Montreal Canadiens,4,FALSE,TRUE
2018-10-13,New York Islanders,2,Nashville Predators,5,FALSE,FALSE
2018-10-13,Edmonton Oilers,2,New York Rangers,1,FALSE,FALSE
2018-10-13,Los Angeles Kings,1,Ottawa Senators,5,FALSE,FALSE
2018-10-13,Vegas Golden Knights,1,Philadelphia Flyers,0,FALSE,FALSE
2018-10-13,Columbus Blue Jackets,2,Tampa Bay Lightning,8,FALSE,FALSE
2018-10-13,Toronto Maple Leafs,4,Washington Capitals,2,FALSE,FALSE
2018-10-14,San Jose Sharks,2,New Jersey Devils,3,FALSE,FALSE
2018-10-14,Anaheim Ducks,3,St. Louis Blues,2,FALSE,FALSE
2018-10-14,Carolina Hurricanes,1,Winnipeg Jets,3,FALSE,FALSE
2018-10-15,Detroit Red Wings,3,Montreal Canadiens,7,FALSE,FALSE
2018-10-15,Minnesota Wild,2,Nashville Predators,4,FALSE,FALSE
2018-10-15,Dallas Stars,1,Ottawa Senators,4,FALSE,FALSE
2018-10-15,Los Angeles Kings,1,Toronto Maple Leafs,4,FALSE,FALSE
2018-10-16,Arizona Coyotes,1,Minnesota Wild,2,FALSE,FALSE
2018-10-16,Dallas Stars,0,New Jersey Devils,3,FALSE,FALSE
2018-10-16,Colorado Avalanche,2,New York Rangers,3,FALSE,TRUE
2018-10-16,Florida Panthers,5,Philadelphia Flyers,6,FALSE,TRUE
2018-10-16,Vancouver Canucks,3,Pittsburgh Penguins,2,TRUE,FALSE
2018-10-16,Carolina Hurricanes,2,Tampa Bay Lightning,4,FALSE,FALSE
2018-10-16,Buffalo Sabres,1,Vegas Golden Knights,4,FALSE,FALSE
2018-10-16,Edmonton Oilers,5,Winnipeg Jets,4,TRUE,FALSE
2018-10-17,New York Islanders,1,Anaheim Ducks,4,FALSE,FALSE
2018-10-17,Boston Bruins,2,Calgary Flames,5,FALSE,FALSE
2018-10-17,St. Louis Blues,2,Montreal Canadiens,3,FALSE,FALSE
2018-10-17,New York Rangers,3,Washington Capitals,4,TRUE,FALSE
2018-10-18,Philadelphia Flyers,3,Columbus Blue Jackets,6,FALSE,FALSE
2018-10-18,Arizona Coyotes,4,Chicago Blackhawks,1,FALSE,FALSE
2018-10-18,Boston Bruins,2,Edmonton Oilers,3,TRUE,FALSE
2018-10-18,New York Islanders,7,Los Angeles Kings,2,FALSE,FALSE
2018-10-18,Colorado Avalanche,5,New Jersey Devils,3,FALSE,FALSE
2018-10-18,Buffalo Sabres,1,San Jose Sharks,5,FALSE,FALSE
2018-10-18,Detroit Red Wings,1,Tampa Bay Lightning,3,FALSE,FALSE
2018-10-18,Pittsburgh Penguins,3,Toronto Maple Leafs,0,FALSE,FALSE
2018-10-18,Vancouver Canucks,1,Winnipeg Jets,4,FALSE,FALSE
2018-10-19,Nashville Predators,5,Calgary Flames,3,FALSE,FALSE
2018-10-19,Minnesota Wild,3,Dallas Stars,1,FALSE,FALSE
2018-10-19,Florida Panthers,6,Washington Capitals,5,FALSE,TRUE
2018-10-20,Colorado Avalanche,3,Carolina Hurricanes,1,FALSE,FALSE
2018-10-20,Chicago Blackhawks,4,Columbus Blue Jackets,1,FALSE,FALSE
2018-10-20,Nashville Predators,3,Edmonton Oilers,0,FALSE,FALSE
2018-10-20,Detroit Red Wings,4,Florida Panthers,3,TRUE,FALSE
2018-10-20,Buffalo Sabres,5,Los Angeles Kings,1,FALSE,FALSE
2018-10-20,Tampa Bay Lightning,4,Minnesota Wild,5,TRUE,FALSE
2018-10-20,Montreal Canadiens,3,Ottawa Senators,4,TRUE,FALSE
2018-10-20,New Jersey Devils,2,Philadelphia Flyers,5,FALSE,FALSE
2018-10-20,New York Islanders,1,San Jose Sharks,4,FALSE,FALSE
2018-10-20,St. Louis Blues,4,Toronto Maple Leafs,1,FALSE,FALSE
2018-10-20,Boston Bruins,1,Vancouver Canucks,2,TRUE,FALSE
2018-10-20,Anaheim Ducks,1,Vegas Golden Knights,3,FALSE,FALSE
2018-10-20,Arizona Coyotes,3,Winnipeg Jets,5,FALSE,FALSE
2018-10-21,Buffalo Sabres,4,Anaheim Ducks,2,FALSE,FALSE
2018-10-21,Tampa Bay Lightning,6,Chicago Blackhawks,3,FALSE,FALSE
2018-10-21,Calgary Flames,4,New York Rangers,1,FALSE,FALSE
2018-10-22,Carolina Hurricanes,3,Detroit Red Wings,1,FALSE,FALSE
2018-10-22,Colorado Avalanche,4,Philadelphia Flyers,1,FALSE,FALSE
2018-10-22,Washington Capitals,5,Vancouver Canucks,2,FALSE,FALSE
2018-10-22,St. Louis Blues,4,Winnipeg Jets,5,TRUE,FALSE
2018-10-23,Arizona Coyotes,4,Columbus Blue Jackets,1,FALSE,FALSE
2018-10-23,Anaheim Ducks,1,Chicago Blackhawks,3,FALSE,FALSE
2018-10-23,Los Angeles Kings,2,Dallas Stars,4,FALSE,FALSE
2018-10-23,Pittsburgh Penguins,6,Edmonton Oilers,5,TRUE,FALSE
2018-10-23,Calgary Flames,2,Montreal Canadiens,3,FALSE,FALSE
2018-10-23,San Jose Sharks,5,Nashville Predators,4,FALSE,FALSE
2018-10-23,Florida Panthers,2,New York Rangers,5,FALSE,FALSE
2018-10-23,Boston Bruins,4,Ottawa Senators,1,FALSE,FALSE
2018-10-24,Tampa Bay Lightning,1,Colorado Avalanche,0,FALSE,FALSE
2018-10-24,Florida Panthers,3,New York Islanders,2,TRUE,FALSE
2018-10-24,Vancouver Canucks,3,Vegas Golden Knights,2,FALSE,TRUE
2018-10-24,Toronto Maple Leafs,4,Winnipeg Jets,2,FALSE,FALSE
2018-10-25,Vancouver Canucks,1,Arizona Coyotes,4,FALSE,FALSE
2018-10-25,Philadelphia Flyers,0,Boston Bruins,3,FALSE,FALSE
2018-10-25,Montreal Canadiens,3,Buffalo Sabres,4,FALSE,FALSE
2018-10-25,Pittsburgh Penguins,9,Calgary Flames,1,FALSE,FALSE
2018-10-25,New York Rangers,1,Chicago Blackhawks,4,FALSE,FALSE
2018-10-25,Anaheim Ducks,2,Dallas Stars,5,FALSE,FALSE
2018-10-25,Washington Capitals,1,Edmonton Oilers,4,FALSE,FALSE
2018-10-25,Los Angeles Kings,1,Minnesota Wild,4,FALSE,FALSE
2018-10-25,Nashville Predators,4,New Jersey Devils,3,TRUE,FALSE
2018-10-25,Columbus Blue Jackets,7,St. Louis Blues,4,FALSE,FALSE
2018-10-26,San Jose Sharks,3,Carolina Hurricanes,4,FALSE,TRUE
2018-10-26,Ottawa Senators,3,Colorado Avalanche,6,FALSE,FALSE
2018-10-26,Winnipeg Jets,2,Detroit Red Wings,1,FALSE,FALSE
2018-10-26,Tampa Bay Lightning,3,Vegas Golden Knights,2,FALSE,FALSE
2018-10-27,Tampa Bay Lightning,1,Arizona Coyotes,7,FALSE,FALSE
2018-10-27,Montreal Canadiens,3,Boston Bruins,0,FALSE,FALSE
2018-10-27,Buffalo Sabres,4,Columbus Blue Jackets,5,TRUE,FALSE
2018-10-27,Washington Capitals,4,Calgary Flames,3,FALSE,TRUE
2018-10-27,Colorado Avalanche,2,Minnesota Wild,3,FALSE,FALSE
2018-10-27,Florida Panthers,2,New Jersey Devils,3,FALSE,FALSE
2018-10-27,Edmonton Oilers,5,Nashville Predators,3,FALSE,FALSE
2018-10-27,New York Islanders,6,Philadelphia Flyers,1,FALSE,FALSE
2018-10-27,Chicago Blackhawks,3,St. Louis Blues,7,FALSE,FALSE
2018-10-27,Winnipeg Jets,2,Toronto Maple Leafs,3,FALSE,FALSE
2018-10-27,Pittsburgh Penguins,5,Vancouver Canucks,0,FALSE,FALSE
2018-10-28,San Jose Sharks,4,Anaheim Ducks,3,TRUE,FALSE
2018-10-28,New York Islanders,2,Carolina Hurricanes,1,FALSE,FALSE
2018-10-28,Edmonton Oilers,2,Chicago Blackhawks,1,TRUE,FALSE
2018-10-28,Dallas Stars,2,Detroit Red Wings,4,FALSE,FALSE
2018-10-28,New York Rangers,3,Los Angeles Kings,4,FALSE,FALSE
2018-10-28,Ottawa Senators,3,Vegas Golden Knights,4,TRUE,FALSE
2018-10-29,Calgary Flames,3,Toronto Maple Leafs,1,FALSE,FALSE
2018-10-29,Minnesota Wild,2,Vancouver Canucks,5,FALSE,FALSE
2018-10-30,Philadelphia Flyers,3,Anaheim Ducks,2,FALSE,FALSE
2018-10-30,Ottawa Senators,1,Arizona Coyotes,5,FALSE,FALSE
2018-10-30,Calgary Flames,2,Buffalo Sabres,1,TRUE,FALSE
2018-10-30,Boston Bruins,3,Carolina Hurricanes,2,FALSE,FALSE
2018-10-30,Detroit Red Wings,5,Columbus Blue Jackets,3,FALSE,FALSE
2018-10-30,Minnesota Wild,4,Edmonton Oilers,3,FALSE,FALSE
2018-10-30,Dallas Stars,4,Montreal Canadiens,1,FALSE,FALSE
2018-10-30,Vegas Golden Knights,1,Nashville Predators,4,FALSE,FALSE
2018-10-30,New York Islanders,6,Pittsburgh Penguins,3,FALSE,FALSE
2018-10-30,New York Rangers,4,San Jose Sharks,3,FALSE,TRUE
2018-10-30,New Jersey Devils,3,Tampa Bay Lightning,8,FALSE,FALSE
2018-10-31,Chicago Blackhawks,2,Vancouver Canucks,4,FALSE,FALSE
2018-11-01,New York Rangers,3,Anaheim Ducks,2,FALSE,TRUE
2018-11-01,Colorado Avalanche,5,Calgary Flames,6,FALSE,FALSE
2018-11-01,New Jersey Devils,3,Detroit Red Wings,4,FALSE,FALSE
2018-11-01,Chicago Blackhawks,0,Edmonton Oilers,4,FALSE,FALSE
2018-11-01,Winnipeg Jets,4,Florida Panthers,2,FALSE,FALSE
2018-11-01,Philadelphia Flyers,5,Los Angeles Kings,2,FALSE,FALSE
2018-11-01,Washington Capitals,4,Montreal Canadiens,6,FALSE,FALSE
2018-11-01,Pittsburgh Penguins,2,New York Islanders,3,FALSE,TRUE
2018-11-01,Buffalo Sabres,2,Ottawa Senators,4,FALSE,FALSE
2018-11-01,Columbus Blue Jackets,4,San Jose Sharks,1,FALSE,FALSE
2018-11-01,Vegas Golden Knights,3,St. Louis Blues,5,FALSE,FALSE
2018-11-01,Nashville Predators,4,Tampa Bay Lightning,1,FALSE,FALSE
2018-11-01,Dallas Stars,2,Toronto Maple Leafs,1,FALSE,FALSE
2018-11-02,Carolina Hurricanes,3,Arizona Coyotes,4,TRUE,FALSE
2018-11-02,Colorado Avalanche,6,Vancouver Canucks,7,TRUE,FALSE
2018-11-02,Florida Panthers,4,Winnipeg Jets,2,FALSE,FALSE
2018-11-03,Ottawa Senators,2,Buffalo Sabres,9,FALSE,FALSE
2018-11-03,Chicago Blackhawks,3,Calgary Flames,5,FALSE,FALSE
2018-11-03,Edmonton Oilers,4,Detroit Red Wings,3,FALSE,FALSE
2018-11-03,Columbus Blue Jackets,1,Los Angeles Kings,4,FALSE,FALSE
2018-11-03,Tampa Bay Lightning,4,Montreal Canadiens,1,FALSE,FALSE
2018-11-03,Boston Bruins,0,Nashville Predators,1,FALSE,FALSE
2018-11-03,New Jersey Devils,0,New York Islanders,3,FALSE,FALSE
2018-11-03,Toronto Maple Leafs,5,Pittsburgh Penguins,0,FALSE,FALSE
2018-11-03,Philadelphia Flyers,3,San Jose Sharks,4,TRUE,FALSE
2018-11-03,Minnesota Wild,5,St. Louis Blues,1,FALSE,FALSE
2018-11-03,Carolina Hurricanes,0,Vegas Golden Knights,3,FALSE,FALSE
2018-11-03,Dallas Stars,4,Washington Capitals,3,TRUE,FALSE
2018-11-04,Columbus Blue Jackets,2,Anaheim Ducks,3,TRUE,FALSE
2018-11-04,Buffalo Sabres,1,New York Rangers,3,FALSE,FALSE
2018-11-04,Tampa Bay Lightning,4,Ottawa Senators,3,TRUE,FALSE
2018-11-05,Philadelphia Flyers,5,Arizona Coyotes,2,FALSE,FALSE
2018-11-05,Dallas Stars,1,Boston Bruins,2,TRUE,FALSE
2018-11-05,Montreal Canadiens,4,New York Islanders,3,FALSE,TRUE
2018-11-05,New Jersey Devils,5,Pittsburgh Penguins,1,FALSE,FALSE
2018-11-05,Edmonton Oilers,2,Washington Capitals,4,FALSE,FALSE
2018-11-06,Dallas Stars,1,Columbus Blue Jackets,4,FALSE,FALSE
2018-11-06,Vancouver Canucks,2,Detroit Red Wings,3,FALSE,TRUE
2018-11-06,Anaheim Ducks,1,Los Angeles Kings,4,FALSE,FALSE
2018-11-06,Montreal Canadiens,3,New York Rangers,5,FALSE,FALSE
2018-11-06,New Jersey Devils,3,Ottawa Senators,7,FALSE,FALSE
2018-11-06,Minnesota Wild,3,San Jose Sharks,4,FALSE,FALSE
2018-11-06,Carolina Hurricanes,1,St. Louis Blues,4,FALSE,FALSE
2018-11-06,Edmonton Oilers,2,Tampa Bay Lightning,5,FALSE,FALSE
2018-11-06,Vegas Golden Knights,1,Toronto Maple Leafs,3,FALSE,FALSE
2018-11-07,Calgary Flames,2,Anaheim Ducks,3,FALSE,FALSE
2018-11-07,Nashville Predators,4,Colorado Avalanche,1,FALSE,FALSE
2018-11-07,Pittsburgh Penguins,1,Washington Capitals,2,FALSE,FALSE
2018-11-08,Vancouver Canucks,8,Boston Bruins,5,FALSE,FALSE
2018-11-08,Carolina Hurricanes,4,Chicago Blackhawks,3,FALSE,FALSE
2018-11-08,San Jose Sharks,3,Dallas Stars,4,FALSE,FALSE
2018-11-08,Edmonton Oilers,1,Florida Panthers,4,FALSE,FALSE
2018-11-08,Minnesota Wild,3,Los Angeles Kings,1,FALSE,FALSE
2018-11-08,Buffalo Sabres,6,Montreal Canadiens,5,TRUE,FALSE
2018-11-08,Vegas Golden Knights,5,Ottawa Senators,3,FALSE,FALSE
2018-11-08,Arizona Coyotes,4,Philadelphia Flyers,5,TRUE,FALSE
2018-11-08,New York Islanders,2,Tampa Bay Lightning,4,FALSE,FALSE
2018-11-09,Minnesota Wild,5,Anaheim Ducks,1,FALSE,FALSE
2018-11-09,New York Rangers,2,Detroit Red Wings,3,TRUE,FALSE
2018-11-09,San Jose Sharks,0,St. Louis Blues,4,FALSE,FALSE
2018-11-09,New Jersey Devils,1,Toronto Maple Leafs,6,FALSE,FALSE
2018-11-09,Colorado Avalanche,2,Winnipeg Jets,5,FALSE,FALSE
2018-11-09,Columbus Blue Jackets,2,Washington Capitals,1,FALSE,FALSE
2018-11-10,Toronto Maple Leafs,1,Boston Bruins,5,FALSE,FALSE
2018-11-10,Vancouver Canucks,3,Buffalo Sabres,4,FALSE,TRUE
2018-11-10,Detroit Red Wings,4,Carolina Hurricanes,3,FALSE,TRUE
2018-11-10,New York Rangers,5,Columbus Blue Jackets,4,FALSE,TRUE
2018-11-10,Nashville Predators,5,Dallas Stars,4,TRUE,FALSE
2018-11-10,New York Islanders,2,Florida Panthers,4,FALSE,FALSE
2018-11-10,Calgary Flames,1,Los Angeles Kings,0,FALSE,FALSE
2018-11-10,Vegas Golden Knights,4,Montreal Canadiens,5,FALSE,FALSE
2018-11-10,Chicago Blackhawks,0,Philadelphia Flyers,4,FALSE,FALSE
2018-11-10,Arizona Coyotes,0,Pittsburgh Penguins,4,FALSE,FALSE
2018-11-10,Ottawa Senators,6,Tampa Bay Lightning,4,FALSE,FALSE
2018-11-11,Vegas Golden Knights,1,Boston Bruins,4,FALSE,FALSE
2018-11-11,Colorado Avalanche,4,Edmonton Oilers,1,FALSE,FALSE
2018-11-11,Ottawa Senators,1,Florida Panthers,5,FALSE,FALSE
2018-11-11,Calgary Flames,1,San Jose Sharks,3,FALSE,FALSE
2018-11-11,Minnesota Wild,3,St. Louis Blues,2,FALSE,FALSE
2018-11-11,New Jersey Devils,2,Winnipeg Jets,5,FALSE,FALSE
2018-11-11,Arizona Coyotes,4,Washington Capitals,1,FALSE,FALSE
2018-11-12,Nashville Predators,1,Anaheim Ducks,2,FALSE,TRUE
2018-11-12,Chicago Blackhawks,2,Carolina Hurricanes,3,TRUE,FALSE
2018-11-12,Columbus Blue Jackets,2,Dallas Stars,1,FALSE,FALSE
2018-11-12,Vancouver Canucks,1,New York Rangers,2,FALSE,FALSE
2018-11-13,Tampa Bay Lightning,1,Buffalo Sabres,2,FALSE,FALSE
2018-11-13,Arizona Coyotes,1,Detroit Red Wings,6,FALSE,FALSE
2018-11-13,Montreal Canadiens,2,Edmonton Oilers,6,FALSE,FALSE
2018-11-13,Toronto Maple Leafs,5,Los Angeles Kings,1,FALSE,FALSE
2018-11-13,Washington Capitals,5,Minnesota Wild,2,FALSE,FALSE
2018-11-13,Pittsburgh Penguins,2,New Jersey Devils,4,FALSE,FALSE
2018-11-13,Vancouver Canucks,2,New York Islanders,5,FALSE,FALSE
2018-11-13,Florida Panthers,2,Philadelphia Flyers,1,FALSE,FALSE
2018-11-13,Nashville Predators,4,San Jose Sharks,5,FALSE,FALSE
2018-11-14,St. Louis Blues,0,Chicago Blackhawks,1,FALSE,FALSE
2018-11-14,Boston Bruins,3,Colorado Avalanche,6,FALSE,FALSE
2018-11-14,Anaheim Ducks,0,Vegas Golden Knights,5,FALSE,FALSE
2018-11-14,Washington Capitals,1,Winnipeg Jets,3,FALSE,FALSE
2018-11-15,Nashville Predators,1,Arizona Coyotes,2,FALSE,FALSE
