Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS_1,X7,X8,Attend.,Notes
Wed Apr 14 2010,10:30p,Phoenix Suns,100,Utah Jazz,86,Box Score,NA,19911,NA
Wed Apr 14 2010,8:00p,Indiana Pacers,97,Washington Wizards,98,Box Score,NA,16126,NA
Tue Oct 26 2010,7:30p,Miami Heat,80,Boston Celtics,88,Box Score,NA,18624,NA
Tue Oct 26 2010,10:30p,Houston Rockets,110,Los Angeles Lakers,112,Box Score,NA,18997,NA
Tue Oct 26 2010,10:00p,Phoenix Suns,92,Portland Trail Blazers,106,Box Score,NA,20603,NA
Wed Oct 27 2010,7:00p,Boston Celtics,87,Cleveland Cavaliers,95,Box Score,NA,20562,NA
Wed Oct 27 2010,8:30p,Charlotte Bobcats,86,Dallas Mavericks,101,Box Score,NA,19440,NA
Wed Oct 27 2010,9:00p,Utah Jazz,88,Denver Nuggets,110,Box Score,NA,19155,NA
Wed Oct 27 2010,10:30p,Houston Rockets,128,Golden State Warriors,132,Box Score,NA,18428,NA
Wed Oct 27 2010,10:30p,Portland Trail Blazers,98,Los Angeles Clippers,88,Box Score,NA,18382,NA
Wed Oct 27 2010,8:00p,Atlanta Hawks,119,Memphis Grizzlies,104,Box Score,NA,17519,NA
Wed Oct 27 2010,8:00p,Sacramento Kings,117,Minnesota Timberwolves,116,Box Score,NA,17067,NA
Wed Oct 27 2010,7:00p,Detroit Pistons,98,New Jersey Nets,101,Box Score,NA,15178,NA
Wed Oct 27 2010,8:00p,Milwaukee Bucks,91,New Orleans Hornets,95,Box Score,NA,15039,NA
Wed Oct 27 2010,8:00p,Chicago Bulls,95,Oklahoma City Thunder,106,Box Score,NA,18203,NA
Wed Oct 27 2010,7:00p,Miami Heat,97,Philadelphia 76ers,87,Box Score,NA,20389,NA
Wed Oct 27 2010,8:30p,Indiana Pacers,109,San Antonio Spurs,122,Box Score,NA,18581,NA
Wed Oct 27 2010,7:00p,New York Knicks,98,Toronto Raptors,93,Box Score,NA,18722,NA
Thu Oct 28 2010,8:00p,Washington Wizards,83,Orlando Magic,112,Box Score,NA,18918,NA
Thu Oct 28 2010,10:30p,Phoenix Suns,110,Utah Jazz,94,Box Score,NA,19911,NA
Fri Oct 29 2010,7:30p,New York Knicks,101,Boston Celtics,105,Box Score,NA,18624,NA
Fri Oct 29 2010,7:00p,Indiana Pacers,104,Charlotte Bobcats,101,Box Score,NA,18351,NA
Fri Oct 29 2010,8:30p,Memphis Grizzlies,91,Dallas Mavericks,90,Box Score,NA,20060,NA
Fri Oct 29 2010,8:00p,Oklahoma City Thunder,105,Detroit Pistons,104,Box Score,NA,22076,NA
Fri Oct 29 2010,10:30p,Los Angeles Clippers,91,Golden State Warriors,109,Box Score,NA,17408,NA
Fri Oct 29 2010,8:00p,Orlando Magic,70,Miami Heat,96,Box Score,NA,19600,NA
Fri Oct 29 2010,8:00p,Milwaukee Bucks,85,Minnesota Timberwolves,96,Box Score,NA,17197,NA
Fri Oct 29 2010,7:00p,Sacramento Kings,100,New Jersey Nets,106,Box Score,NA,13482,NA
Fri Oct 29 2010,8:00p,Denver Nuggets,95,New Orleans Hornets,101,Box Score,NA,12474,NA
Fri Oct 29 2010,7:00p,Atlanta Hawks,104,Philadelphia 76ers,101,Box Score,NA,10960,NA
Fri Oct 29 2010,10:30p,Los Angeles Lakers,114,Phoenix Suns,106,Box Score,NA,18422,NA
Fri Oct 29 2010,7:00p,Cleveland Cavaliers,81,Toronto Raptors,101,Box Score,NA,15711,NA
Sat Oct 30 2010,7:00p,Washington Wizards,95,Atlanta Hawks,99,Box Score,NA,18729,NA
Sat Oct 30 2010,8:00p,Detroit Pistons,91,Chicago Bulls,101,Box Score,NA,21038,NA
Sat Oct 30 2010,7:30p,Sacramento Kings,107,Cleveland Cavaliers,104,Box Score,NA,20562,NA
Sat Oct 30 2010,8:30p,Denver Nuggets,107,Houston Rockets,94,Box Score,NA,18161,NA
Sat Oct 30 2010,8:00p,Philadelphia 76ers,86,Indiana Pacers,99,Box Score,NA,18165,NA
Sat Oct 30 2010,8:00p,Minnesota Timberwolves,89,Memphis Grizzlies,109,Box Score,NA,12753,NA
Sat Oct 30 2010,8:30p,Charlotte Bobcats,88,Milwaukee Bucks,98,Box Score,NA,16519,NA
Sat Oct 30 2010,7:30p,Portland Trail Blazers,100,New York Knicks,95,Box Score,NA,19763,NA
Sat Oct 30 2010,8:30p,New Orleans Hornets,99,San Antonio Spurs,90,Box Score,NA,18581,NA
Sun Oct 31 2010,3:30p,Dallas Mavericks,99,Los Angeles Clippers,83,Box Score,NA,13718,NA
Sun Oct 31 2010,9:30p,Golden State Warriors,83,Los Angeles Lakers,107,Box Score,NA,18997,NA
Sun Oct 31 2010,1:00p,Miami Heat,101,New Jersey Nets,78,Box Score,NA,17086,NA
Sun Oct 31 2010,7:00p,Utah Jazz,120,Oklahoma City Thunder,99,Box Score,NA,18203,NA
Mon Nov 1 2010,8:00p,Portland Trail Blazers,98,Chicago Bulls,110,Box Score,NA,21057,NA
Mon Nov 1 2010,10:30p,San Antonio Spurs,97,Los Angeles Clippers,88,Box Score,NA,14964,NA
Mon Nov 1 2010,10:00p,Toronto Raptors,108,Sacramento Kings,111,Box Score,NA,17317,NA
Tue Nov 2 2010,7:00p,Atlanta Hawks,100,Cleveland Cavaliers,88,Box Score,NA,20562,NA
Tue Nov 2 2010,7:30p,Boston Celtics,109,Detroit Pistons,86,Box Score,NA,15313,NA
Tue Nov 2 2010,10:30p,Memphis Grizzlies,105,Los Angeles Lakers,124,Box Score,NA,18997,NA
Tue Nov 2 2010,7:30p,Minnesota Timberwolves,97,Miami Heat,129,Box Score,NA,19600,NA
Tue Nov 2 2010,8:00p,Portland Trail Blazers,90,Milwaukee Bucks,76,Box Score,NA,13087,NA
Tue Nov 2 2010,7:00p,Philadelphia 76ers,115,Washington Wizards,116,Box Score,OT,17803,NA
Wed Nov 3 2010,7:00p,Detroit Pistons,85,Atlanta Hawks,94,Box Score,NA,13003,NA
Wed Nov 3 2010,8:00p,Milwaukee Bucks,102,Boston Celtics,105,Box Score,OT,18624,NA
Wed Nov 3 2010,9:00p,Dallas Mavericks,102,Denver Nuggets,101,Box Score,NA,14159,NA
Wed Nov 3 2010,10:30p,Memphis Grizzlies,109,Golden State Warriors,115,Box Score,NA,16607,NA
Wed Nov 3 2010,8:30p,New Orleans Hornets,107,Houston Rockets,99,Box Score,NA,13484,NA
Wed Nov 3 2010,10:30p,Oklahoma City Thunder,92,Los Angeles Clippers,107,Box Score,NA,18414,NA
Wed Nov 3 2010,7:00p,Charlotte Bobcats,85,New Jersey Nets,83,Box Score,NA,11778,NA
Wed Nov 3 2010,7:00p,Minnesota Timberwolves,86,Orlando Magic,128,Box Score,NA,18846,NA
Wed Nov 3 2010,7:00p,Indiana Pacers,75,Philadelphia 76ers,101,Box Score,NA,12277,NA
Wed Nov 3 2010,10:00p,San Antonio Spurs,112,Phoenix Suns,110,Box Score,NA,17060,NA
Wed Nov 3 2010,10:30p,Los Angeles Lakers,112,Sacramento Kings,100,Box Score,NA,16113,NA
Wed Nov 3 2010,9:00p,Toronto Raptors,108,Utah Jazz,125,Box Score,NA,17802,NA
Thu Nov 4 2010,8:00p,New York Knicks,120,Chicago Bulls,112,Box Score,NA,21203,NA
Thu Nov 4 2010,10:30p,Oklahoma City Thunder,107,Portland Trail Blazers,106,Box Score,OT,20611,NA
Fri Nov 5 2010,8:00p,Chicago Bulls,105,Boston Celtics,110,Box Score,OT,18624,NA
Fri Nov 5 2010,10:30p,Los Angeles Clippers,104,Denver Nuggets,111,Box Score,NA,15559,NA
Fri Nov 5 2010,7:30p,Charlotte Bobcats,90,Detroit Pistons,97,Box Score,NA,13291,NA
Fri Nov 5 2010,10:30p,Utah Jazz,78,Golden State Warriors,85,Box Score,NA,17902,NA
Fri Nov 5 2010,7:00p,Milwaukee Bucks,94,Indiana Pacers,90,Box Score,NA,14115,NA
Fri Nov 5 2010,10:30p,Toronto Raptors,103,Los Angeles Lakers,108,Box Score,NA,18997,NA
Fri Nov 5 2010,8:00p,Atlanta Hawks,113,Minnesota Timberwolves,103,Box Score,NA,17222,NA
Fri Nov 5 2010,8:00p,Miami Heat,93,New Orleans Hornets,96,Box Score,NA,17988,NA
Fri Nov 5 2010,7:30p,Washington Wizards,91,New York Knicks,112,Box Score,NA,19763,NA
Fri Nov 5 2010,7:00p,New Jersey Nets,90,Orlando Magic,105,Box Score,NA,18846,NA
Fri Nov 5 2010,7:00p,Cleveland Cavaliers,123,Philadelphia 76ers,116,Box Score,NA,10589,NA
Fri Nov 5 2010,10:00p,Memphis Grizzlies,118,Phoenix Suns,123,Box Score,2OT,16470,NA
Sat Nov 6 2010,7:00p,Orlando Magic,91,Charlotte Bobcats,88,Box Score,NA,18136,NA
Sat Nov 6 2010,9:00p,Denver Nuggets,103,Dallas Mavericks,92,Box Score,NA,19948,NA
Sat Nov 6 2010,7:30p,New Jersey Nets,89,Miami Heat,101,Box Score,NA,19600,NA
Sat Nov 6 2010,8:30p,New Orleans Hornets,87,Milwaukee Bucks,81,Box Score,NA,16731,NA
Sat Nov 6 2010,10:00p,Toronto Raptors,84,Portland Trail Blazers,97,Box Score,NA,20363,NA
Sat Nov 6 2010,10:00p,Memphis Grizzlies,100,Sacramento Kings,91,Box Score,NA,14085,NA
Sat Nov 6 2010,8:30p,Houston Rockets,121,San Antonio Spurs,124,Box Score,OT,17740,NA
Sat Nov 6 2010,9:00p,Los Angeles Clippers,107,Utah Jazz,109,Box Score,2OT,19911,NA
Sat Nov 6 2010,7:00p,Cleveland Cavaliers,107,Washington Wizards,102,Box Score,NA,14442,NA
Sun Nov 7 2010,5:00p,Phoenix Suns,118,Atlanta Hawks,114,Box Score,NA,13395,NA
Sun Nov 7 2010,6:00p,Golden State Warriors,97,Detroit Pistons,102,Box Score,NA,12813,NA
Sun Nov 7 2010,7:00p,Minnesota Timberwolves,94,Houston Rockets,120,Box Score,NA,15058,NA
Sun Nov 7 2010,9:30p,Portland Trail Blazers,96,Los Angeles Lakers,121,Box Score,NA,18997,NA
Sun Nov 7 2010,12:00p,Philadelphia 76ers,106,New York Knicks,96,Box Score,NA,18735,NA
Sun Nov 7 2010,7:00p,Boston Celtics,92,Oklahoma City Thunder,83,Box Score,NA,18203,NA
Mon Nov 8 2010,7:00p,San Antonio Spurs,95,Charlotte Bobcats,91,Box Score,NA,14152,NA
Mon Nov 8 2010,8:00p,Denver Nuggets,92,Chicago Bulls,94,Box Score,NA,21355,NA
Mon Nov 8 2010,8:30p,Boston Celtics,87,Dallas Mavericks,89,Box Score,NA,20194,NA
Mon Nov 8 2010,8:00p,Phoenix Suns,99,Memphis Grizzlies,109,Box Score,NA,10786,NA
Mon Nov 8 2010,7:00p,Atlanta Hawks,89,Orlando Magic,93,Box Score,NA,18846,NA
Mon Nov 8 2010,7:00p,Golden State Warriors,109,Toronto Raptors,102,Box Score,NA,14127,NA
Tue Nov 9 2010,7:00p,Denver Nuggets,113,Indiana Pacers,144,Box Score,NA,11122,NA
Tue Nov 9 2010,10:30p,Minnesota Timberwolves,94,Los Angeles Lakers,99,Box Score,NA,18997,NA
Tue Nov 9 2010,7:30p,Utah Jazz,116,Miami Heat,114,Box Score,OT,19600,NA
Tue Nov 9 2010,8:00p,New York Knicks,80,Milwaukee Bucks,107,Box Score,NA,13286,NA
Tue Nov 9 2010,7:00p,Cleveland Cavaliers,93,New Jersey Nets,91,Box Score,NA,10188,NA
Tue Nov 9 2010,8:00p,Los Angeles Clippers,82,New Orleans Hornets,101,Box Score,NA,12479,NA
Tue Nov 9 2010,10:00p,Detroit Pistons,78,Portland Trail Blazers,100,Box Score,NA,20556,NA
Wed Nov 10 2010,7:00p,Milwaukee Bucks,108,Atlanta Hawks,91,Box Score,NA,11211,NA
Wed Nov 10 2010,7:30p,New Jersey Nets,95,Cleveland Cavaliers,87,Box Score,NA,20562,NA
Wed Nov 10 2010,8:00p,Dallas Mavericks,106,Memphis Grizzlies,91,Box Score,NA,10767,NA
Wed Nov 10 2010,7:30p,Golden State Warriors,122,New York Knicks,117,Box Score,NA,19763,NA
Wed Nov 10 2010,8:00p,Philadelphia 76ers,103,Oklahoma City Thunder,109,Box Score,NA,18203,NA
Wed Nov 10 2010,7:00p,Utah Jazz,104,Orlando Magic,94,Box Score,NA,18846,NA
Wed Nov 10 2010,10:00p,Minnesota Timberwolves,98,Sacramento Kings,89,Box Score,NA,12433,NA
Wed Nov 10 2010,9:30p,Los Angeles Clippers,95,San Antonio Spurs,107,Box Score,NA,17309,NA
Wed Nov 10 2010,7:00p,Charlotte Bobcats,101,Toronto Raptors,96,Box Score,NA,14309,NA
Wed Nov 10 2010,7:00p,Houston Rockets,91,Washington Wizards,98,Box Score,NA,13665,NA
Thu Nov 11 2010,8:00p,Golden State Warriors,90,Chicago Bulls,120,Box Score,NA,21140,NA
Thu Nov 11 2010,10:30p,Los Angeles Lakers,112,Denver Nuggets,118,Box Score,NA,19155,NA
Thu Nov 11 2010,8:00p,Boston Celtics,112,Miami Heat,107,Box Score,NA,19650,NA
Fri Nov 12 2010,7:00p,Utah Jazz,90,Atlanta Hawks,86,Box Score,NA,17069,NA
Fri Nov 12 2010,8:30p,Philadelphia 76ers,90,Dallas Mavericks,99,Box Score,NA,19989,NA
Fri Nov 12 2010,7:00p,Houston Rockets,102,Indiana Pacers,99,Box Score,NA,14414,NA
Fri Nov 12 2010,10:30p,Detroit Pistons,113,Los Angeles Clippers,107,Box Score,OT,16960,NA
Fri Nov 12 2010,8:00p,New York Knicks,103,Minnesota Timberwolves,112,Box Score,NA,15232,NA
Fri Nov 12 2010,9:30p,Portland Trail Blazers,108,Oklahoma City Thunder,110,Box Score,NA,18203,NA
Fri Nov 12 2010,7:00p,Toronto Raptors,110,Orlando Magic,106,Box Score,NA,18846,NA
Fri Nov 12 2010,9:00p,Sacramento Kings,89,Phoenix Suns,103,Box Score,NA,18029,NA
Fri Nov 12 2010,7:00p,Charlotte Bobcats,93,Washington Wizards,85,Box Score,NA,14855,NA
Sat Nov 13 2010,7:00p,Utah Jazz,96,Charlotte Bobcats,95,Box Score,NA,15486,NA
Sat Nov 13 2010,8:00p,Washington Wizards,96,Chicago Bulls,103,Box Score,NA,21610,NA
Sat Nov 13 2010,7:30p,Indiana Pacers,99,Cleveland Cavaliers,85,Box Score,NA,20562,NA
Sat Nov 13 2010,8:00p,Boston Celtics,116,Memphis Grizzlies,110,Box Score,OT,18119,NA
Sat Nov 13 2010,7:30p,Toronto Raptors,100,Miami Heat,109,Box Score,NA,19600,NA
Sat Nov 13 2010,8:30p,Golden State Warriors,72,Milwaukee Bucks,79,Box Score,NA,17049,NA
Sat Nov 13 2010,7:00p,Orlando Magic,91,New Jersey Nets,90,Box Score,NA,15086,NA
Sat Nov 13 2010,8:00p,Portland Trail Blazers,87,New Orleans Hornets,107,Box Score,NA,14706,NA
Sat Nov 13 2010,8:30p,Philadelphia 76ers,93,San Antonio Spurs,116,Box Score,NA,17627,NA
Sun Nov 14 2010,2:00p,Minnesota Timberwolves,105,Atlanta Hawks,111,Box Score,NA,12027,NA
Sun Nov 14 2010,9:30p,Phoenix Suns,121,Los Angeles Lakers,116,Box Score,NA,18997,NA
Sun Nov 14 2010,7:30p,Houston Rockets,104,New York Knicks,96,Box Score,NA,19763,NA
Sun Nov 14 2010,7:00p,San Antonio Spurs,117,Oklahoma City Thunder,104,Box Score,NA,18203,NA
Sun Nov 14 2010,6:00p,Detroit Pistons,100,Sacramento Kings,94,Box Score,NA,12377,NA
Mon Nov 15 2010,7:00p,Minnesota Timberwolves,110,Charlotte Bobcats,113,Box Score,NA,11211,NA
Mon Nov 15 2010,8:30p,New Orleans Hornets,95,Dallas Mavericks,98,Box Score,NA,19712,NA
Mon Nov 15 2010,10:30p,Detroit Pistons,97,Golden State Warriors,101,Box Score,NA,19123,NA
Mon Nov 15 2010,10:30p,New Jersey Nets,110,Los Angeles Clippers,96,Box Score,NA,14516,NA
Mon Nov 15 2010,7:00p,Memphis Grizzlies,72,Orlando Magic,89,Box Score,NA,18846,NA
Mon Nov 15 2010,9:00p,Denver Nuggets,94,Phoenix Suns,100,Box Score,NA,17744,NA
Mon Nov 15 2010,9:00p,Oklahoma City Thunder,115,Utah Jazz,108,Box Score,NA,19911,NA
Tue Nov 16 2010,7:00p,Philadelphia 76ers,93,Cleveland Cavaliers,101,Box Score,NA,20562,NA
Tue Nov 16 2010,9:00p,New York Knicks,118,Denver Nuggets,120,Box Score,NA,15190,NA
Tue Nov 16 2010,8:30p,Chicago Bulls,95,Houston Rockets,92,Box Score,NA,18158,NA
Tue Nov 16 2010,7:00p,Atlanta Hawks,102,Indiana Pacers,92,Box Score,NA,11133,NA
Tue Nov 16 2010,8:00p,Portland Trail Blazers,100,Memphis Grizzlies,99,Box Score,NA,10827,NA
Tue Nov 16 2010,8:00p,Los Angeles Lakers,118,Milwaukee Bucks,107,Box Score,NA,18059,NA
Tue Nov 16 2010,7:00p,Toronto Raptors,94,Washington Wizards,109,Box Score,NA,11513,NA
Wed Nov 17 2010,7:30p,Washington Wizards,83,Boston Celtics,114,Box Score,NA,18624,NA
Wed Nov 17 2010,7:30p,Los Angeles Lakers,103,Detroit Pistons,90,Box Score,NA,20284,NA
Wed Nov 17 2010,7:00p,Phoenix Suns,96,Miami Heat,123,Box Score,NA,19600,NA
Wed Nov 17 2010,8:00p,Los Angeles Clippers,111,Minnesota Timberwolves,113,Box Score,NA,12909,NA
Wed Nov 17 2010,8:00p,Dallas Mavericks,97,New Orleans Hornets,99,Box Score,NA,13828,NA
Wed Nov 17 2010,8:00p,Houston Rockets,99,Oklahoma City Thunder,116,Box Score,NA,17509,NA
Wed Nov 17 2010,7:00p,Toronto Raptors,94,Philadelphia 76ers,86,Box Score,NA,12164,NA
Wed Nov 17 2010,10:00p,New York Knicks,113,Sacramento Kings,106,Box Score,NA,12817,NA
Wed Nov 17 2010,9:30p,Chicago Bulls,94,San Antonio Spurs,103,Box Score,NA,18581,NA
Wed Nov 17 2010,9:00p,New Jersey Nets,88,Utah Jazz,98,Box Score,NA,19314,NA
Thu Nov 18 2010,7:00p,Los Angeles Clippers,80,Indiana Pacers,107,Box Score,NA,12459,NA
Thu Nov 18 2010,8:00p,Phoenix Suns,89,Orlando Magic,105,Box Score,NA,18846,NA
Thu Nov 18 2010,10:30p,Denver Nuggets,83,Portland Trail Blazers,86,Box Score,NA,20532,NA
Fri Nov 19 2010,7:00p,Oklahoma City Thunder,89,Boston Celtics,84,Box Score,NA,18624,NA
Fri Nov 19 2010,9:30p,Chicago Bulls,88,Dallas Mavericks,83,Box Score,NA,20133,NA
Fri Nov 19 2010,10:30p,New York Knicks,125,Golden State Warriors,119,Box Score,NA,19808,NA
Fri Nov 19 2010,7:30p,Charlotte Bobcats,87,Miami Heat,95,Box Score,NA,19600,NA
Fri Nov 19 2010,8:00p,Los Angeles Lakers,112,Minnesota Timberwolves,95,Box Score,NA,19356,NA
Fri Nov 19 2010,8:00p,Cleveland Cavaliers,101,New Orleans Hornets,108,Box Score,NA,14755,NA
Fri Nov 19 2010,7:00p,Milwaukee Bucks,79,Philadelphia 76ers,90,Box Score,NA,14557,NA
Fri Nov 19 2010,10:00p,New Jersey Nets,81,Sacramento Kings,86,Box Score,NA,11766,NA
Fri Nov 19 2010,7:00p,Houston Rockets,96,Toronto Raptors,106,Box Score,NA,17369,NA
Fri Nov 19 2010,9:00p,San Antonio Spurs,94,Utah Jazz,82,Box Score,NA,19332,NA
Fri Nov 19 2010,7:00p,Memphis Grizzlies,86,Washington Wizards,89,Box Score,NA,13504,NA
Sat Nov 20 2010,8:00p,Dallas Mavericks,98,Atlanta Hawks,93,Box Score,NA,14143,NA
Sat Nov 20 2010,7:00p,Phoenix Suns,105,Charlotte Bobcats,123,Box Score,NA,16428,NA
Sat Nov 20 2010,9:00p,New Jersey Nets,103,Denver Nuggets,107,Box Score,NA,16396,NA
Sat Nov 20 2010,7:00p,Orlando Magic,90,Indiana Pacers,86,Box Score,NA,14583,NA
Sat Nov 20 2010,10:30p,New York Knicks,124,Los Angeles Clippers,115,Box Score,NA,18325,NA
Sat Nov 20 2010,8:00p,Miami Heat,95,Memphis Grizzlies,97,Box Score,NA,18119,NA
Sat Nov 20 2010,8:30p,Oklahoma City Thunder,82,Milwaukee Bucks,81,Box Score,NA,16975,NA
Sat Nov 20 2010,10:00p,Utah Jazz,103,Portland Trail Blazers,94,Box Score,NA,20533,NA
Sat Nov 20 2010,8:30p,Cleveland Cavaliers,92,San Antonio Spurs,116,Box Score,NA,16982,NA
Sun Nov 21 2010,6:00p,Washington Wizards,110,Detroit Pistons,115,Box Score,OT,13241,NA
Sun Nov 21 2010,9:30p,Golden State Warriors,89,Los Angeles Lakers,117,Box Score,NA,18997,NA
Sun Nov 21 2010,6:00p,New Orleans Hornets,75,Sacramento Kings,71,Box Score,NA,12003,NA
Sun Nov 21 2010,1:00p,Boston Celtics,101,Toronto Raptors,102,Box Score,NA,17707,NA
Mon Nov 22 2010,7:00p,Boston Celtics,99,Atlanta Hawks,76,Box Score,NA,14476,NA
Mon Nov 22 2010,10:30p,Denver Nuggets,106,Golden State Warriors,89,Box Score,NA,18023,NA
Mon Nov 22 2010,8:30p,Phoenix Suns,123,Houston Rockets,116,Box Score,NA,15080,NA
Mon Nov 22 2010,10:30p,New Orleans Hornets,95,Los Angeles Clippers,99,Box Score,NA,17787,NA
Mon Nov 22 2010,7:30p,Indiana Pacers,93,Miami Heat,77,Box Score,NA,19600,NA
Mon Nov 22 2010,8:00p,Minnesota Timberwolves,107,Oklahoma City Thunder,117,Box Score,NA,17653,NA
Mon Nov 22 2010,8:30p,Orlando Magic,97,San Antonio Spurs,106,Box Score,NA,17627,NA
Mon Nov 22 2010,9:00p,Sacramento Kings,83,Utah Jazz,94,Box Score,NA,18698,NA
Tue Nov 23 2010,8:30p,Detroit Pistons,84,Dallas Mavericks,88,Box Score,NA,19734,NA
Tue Nov 23 2010,7:00p,Cleveland Cavaliers,89,Indiana Pacers,100,Box Score,NA,12629,NA
Tue Nov 23 2010,10:30p,Chicago Bulls,91,Los Angeles Lakers,98,Box Score,NA,18997,NA
Tue Nov 23 2010,7:00p,Atlanta Hawks,101,New Jersey Nets,107,Box Score,OT,13010,NA
Tue Nov 23 2010,7:30p,Charlotte Bobcats,107,New York Knicks,110,Box Score,NA,19763,NA
Tue Nov 23 2010,7:00p,Philadelphia 76ers,114,Washington Wizards,116,Box Score,OT,16197,NA
Wed Nov 24 2010,7:30p,New Jersey Nets,83,Boston Celtics,89,Box Score,NA,18624,NA
Wed Nov 24 2010,7:00p,New York Knicks,99,Charlotte Bobcats,95,Box Score,NA,15588,NA
Wed Nov 24 2010,7:00p,Milwaukee Bucks,81,Cleveland Cavaliers,83,Box Score,NA,20562,NA
Wed Nov 24 2010,8:30p,Golden State Warriors,101,Houston Rockets,111,Box Score,NA,13847,NA
Wed Nov 24 2010,8:00p,Detroit Pistons,84,Memphis Grizzlies,105,Box Score,NA,11283,NA
Wed Nov 24 2010,8:00p,San Antonio Spurs,113,Minnesota Timberwolves,109,Box Score,OT,13117,NA
Wed Nov 24 2010,8:00p,Dallas Mavericks,111,Oklahoma City Thunder,103,Box Score,NA,18203,NA
Wed Nov 24 2010,7:30p,Miami Heat,95,Orlando Magic,104,Box Score,NA,18936,NA
Wed Nov 24 2010,9:00p,Chicago Bulls,123,Phoenix Suns,115,Box Score,2OT,18422,NA
Wed Nov 24 2010,7:00p,Philadelphia 76ers,90,Toronto Raptors,106,Box Score,NA,15012,NA
Wed Nov 24 2010,9:00p,New Orleans Hornets,87,Utah Jazz,105,Box Score,NA,19237,NA
Thu Nov 25 2010,8:00p,Washington Wizards,96,Atlanta Hawks,116,Box Score,NA,15042,NA
Thu Nov 25 2010,10:30p,Sacramento Kings,82,Los Angeles Clippers,100,Box Score,NA,11504,NA
Fri Nov 26 2010,7:30p,Toronto Raptors,101,Boston Celtics,110,Box Score,NA,18624,NA
Fri Nov 26 2010,7:00p,Houston Rockets,89,Charlotte Bobcats,99,Box Score,NA,16473,NA
Fri Nov 26 2010,9:00p,Chicago Bulls,97,Denver Nuggets,98,Box Score,NA,19155,NA
Fri Nov 26 2010,7:30p,Milwaukee Bucks,89,Detroit Pistons,103,Box Score,NA,17133,NA
Fri Nov 26 2010,8:00p,Oklahoma City Thunder,110,Indiana Pacers,106,Box Score,OT,17155,NA
Fri Nov 26 2010,9:30p,Golden State Warriors,111,Memphis Grizzlies,116,Box Score,NA,14753,NA
Fri Nov 26 2010,7:30p,Philadelphia 76ers,90,Miami Heat,99,Box Score,NA,19800,NA
Fri Nov 26 2010,7:00p,Cleveland Cavaliers,100,Orlando Magic,111,Box Score,NA,18846,NA
Fri Nov 26 2010,9:00p,Los Angeles Clippers,108,Phoenix Suns,116,Box Score,NA,17486,NA
Fri Nov 26 2010,10:00p,New Orleans Hornets,97,Portland Trail Blazers,78,Box Score,NA,20452,NA
Fri Nov 26 2010,8:30p,Dallas Mavericks,103,San Antonio Spurs,94,Box Score,NA,18581,NA
Fri Nov 26 2010,9:00p,Los Angeles Lakers,96,Utah Jazz,102,Box Score,NA,19911,NA
Sat Nov 27 2010,7:30p,Memphis Grizzlies,86,Cleveland Cavaliers,92,Box Score,NA,20562,NA
Sat Nov 27 2010,8:30p,Miami Heat,95,Dallas Mavericks,106,Box Score,NA,20536,NA
Sat Nov 27 2010,9:00p,Charlotte Bobcats,101,Milwaukee Bucks,104,Box Score,NA,15213,NA
Sat Nov 27 2010,8:00p,Golden State Warriors,104,Minnesota Timberwolves,94,Box Score,NA,14440,NA
Sat Nov 27 2010,1:00p,Atlanta Hawks,99,New York Knicks,90,Box Score,NA,19763,NA
Sat Nov 27 2010,7:30p,New Jersey Nets,86,Philadelphia 76ers,102,Box Score,NA,14150,NA
Sat Nov 27 2010,10:00p,Chicago Bulls,96,Sacramento Kings,85,Box Score,NA,13504,NA
Sat Nov 27 2010,7:00p,Orlando Magic,100,Washington Wizards,99,Box Score,NA,16435,NA
Sun Nov 28 2010,8:00p,Phoenix Suns,133,Denver Nuggets,138,Box Score,NA,15482,NA
Sun Nov 28 2010,1:30p,New York Knicks,125,Detroit Pistons,116,Box Score,2OT,16015,NA
Sun Nov 28 2010,7:00p,Oklahoma City Thunder,98,Houston Rockets,99,Box Score,NA,15316,NA
Sun Nov 28 2010,3:30p,Utah Jazz,109,Los Angeles Clippers,97,Box Score,NA,17085,NA
Sun Nov 28 2010,9:30p,Indiana Pacers,95,Los Angeles Lakers,92,Box Score,NA,18997,NA
Sun Nov 28 2010,7:00p,Portland Trail Blazers,96,New Jersey Nets,98,Box Score,NA,11448,NA
Sun Nov 28 2010,3:00p,San Antonio Spurs,109,New Orleans Hornets,95,Box Score,NA,12449,NA
Sun Nov 28 2010,1:00p,Atlanta Hawks,96,Toronto Raptors,78,Box Score,NA,17302,NA
Mon Nov 29 2010,8:30p,Houston Rockets,91,Dallas Mavericks,101,Box Score,NA,19435,NA
Mon Nov 29 2010,7:30p,Washington Wizards,94,Miami Heat,105,Box Score,NA,19600,NA
Mon Nov 29 2010,8:00p,New Orleans Hornets,89,Oklahoma City Thunder,95,Box Score,NA,18203,NA
Mon Nov 29 2010,9:00p,Milwaukee Bucks,88,Utah Jazz,109,Box Score,NA,18497,NA
Tue Nov 30 2010,7:00p,Boston Celtics,106,Cleveland Cavaliers,87,Box Score,NA,20562,NA
Tue Nov 30 2010,10:30p,San Antonio Spurs,118,Golden State Warriors,98,Box Score,NA,17877,NA
Tue Nov 30 2010,8:00p,Los Angeles Lakers,96,Memphis Grizzlies,98,Box Score,NA,17638,NA
