gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,herald,heraldtime,ft,fttime,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,cssharepost15,csat10,oppcsat10,csdat10,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10
1001560071,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560071?gameHash=9acb6da45101d180&tab=overview,EULCS,2016-1,3/11/16 13:54,8,2,6.04,100,Blue,Team,Team,Fnatic,NA,Graves,Zilean,LeBlanc,41.2,0,13,16,35,13,16,NA,NA,NA,NA,0,1,11.73831667,0.315533981,0.388349515,0.703883495,1,7.8364,5,1,1,5.673783333,1,3.683933333,1,6,9,0,26.23958333,0,2,83927,2037.063107,NA,NA,155,3.762135922,1,55,1.334951456,23,27,0.568965517,0.190909091,70799,1075.451456,66775,-0.066594282,997,175,136,39,28.44660194,NA,245,241,4,17192,16879,313,26244,25749,495,14929,15451,-522
1001560071,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560071?gameHash=9acb6da45101d180&tab=overview,EULCS,2016-1,3/11/16 13:54,8,2,6.04,200,Red,Team,Team,Vitality,NA,Lulu,Nidalee,Rammus,41.2,1,16,13,59,16,13,NA,NA,NA,NA,1,0,11.73831667,0.388349515,0.315533981,0.703883495,0,7.8364,1,5,0,5.673783333,0,3.683933333,0,9,6,1,26.23958333,2,0,87095,2113.956311,NA,NA,168,4.077669903,1,62,1.504854369,38,42,0.720930233,0.223214286,78025,1250.839806,71375,0.066594282,1021,167,130,37,28.83495146,NA,241,245,-4,16879,17192,-313,25749,26244,-495,15451,14929,522
1001560078,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560078?gameHash=5f27950f7d7d451a&tab=overview,EULCS,2016-1,3/11/16 14:56,8,2,6.04,100,Blue,Team,Team,Splyce,NA,Alistar,Braum,Quinn,25.71666667,0,2,15,3,2,15,NA,NA,NA,NA,0,1,7.075366667,0.077770577,0.583279326,0.661049903,0,13.11033333,0,2,0,5.658266667,1,3.295483333,0,3,10,0,20.91591667,0,1,28244,1098.276086,NA,NA,84,3.266364226,1,13,0.505508749,12,14,0.384615385,0.115942029,38322,828.544394,35150,-0.290265702,646,81,73,8,28.26960467,NA,251,261,-10,14987,16222,-1235,22013,26263,-4250,15610,16262,-652
1001560078,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560078?gameHash=5f27950f7d7d451a&tab=overview,EULCS,2016-1,3/11/16 14:56,8,2,6.04,200,Red,Team,Team,H2K,NA,Lulu,Gangplank,Kalista,25.71666667,1,15,2,41,15,2,NA,NA,NA,NA,1,0,7.075366667,0.583279326,0.077770577,0.661049903,1,13.11033333,2,0,1,5.658266667,0,3.295483333,1,10,3,1,20.91591667,1,0,45850,1782.890473,NA,NA,82,3.188593649,1,26,1.011017498,13,13,0.6875,0.220588235,53785,1429.827609,47085,0.290265702,665,136,97,39,31.14711601,NA,261,251,10,16222,14987,1235,26263,22013,4250,16262,15610,652
1001560087,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560087?gameHash=d4b4be9102e42b1c&tab=overview,EULCS,2016-1,3/11/16 15:45,8,2,6.04,100,Blue,Team,Team,Roccat,NA,Lulu,Alistar,Kalista,50.45,0,16,10,36,16,10,NA,NA,NA,NA,0,1,1.8816,0.317145689,0.198216056,0.515361744,1,18.32896667,4,1,1,14.8872,0,11.66883333,0,9,11,1,32.74686667,1,2,112923,2238.315164,NA,NA,179,3.548067393,1,78,1.546085233,26,29,0.706666667,0.227272727,95853,1262.667988,90100,-0.061427572,1560,189,136,53,34.66798811,NA,277,301,-24,14472,15340,-868,23680,24325,-645,18008,17883,125
1001560087,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001560087?gameHash=d4b4be9102e42b1c&tab=overview,EULCS,2016-1,3/11/16 15:45,8,2,6.04,200,Red,Team,Team,Origen,NA,Corki,Quinn,Gragas,50.45,1,10,16,14,10,16,NA,NA,NA,NA,1,0,1.8816,0.198216056,0.317145689,0.515361744,0,18.32896667,1,4,0,14.8872,1,11.66883333,1,11,9,0,32.74686667,2,1,131279,2602.160555,NA,NA,185,3.666997027,1,112,2.220019822,33,34,0.884615385,0.425742574,97573,1296.76115,95810,0.061427572,1587,215,174,41,35.7185332,NA,301,277,24,15340,14472,868,24325,23680,645,17883,18008,-125
1001570016,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570016?gameHash=6d0142eda6d632e6&tab=overview,EULCS,2016-1,3/17/16 11:33,9,1,6.05,100,Blue,Team,Team,Giants,NA,Alistar,Lulu,Lucian,22.88333333,0,1,17,1,1,17,NA,NA,NA,NA,0,1,4.003266667,0.043699927,0.742898762,0.786598689,0,14.11066667,0,2,1,5.865316667,0,9.316183333,0,1,9,0,21.7788,0,1,23337,1019.8252,NA,NA,81,3.539694101,1,26,1.136198106,14,15,0.555555556,0.215686275,32916,770.6656956,31735,-0.219885009,566,89,80,9,28.62345229,NA,289,302,-13,14873,16403,-1530,21575,27192,-5617,18338,19295,-957
1001570016,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570016?gameHash=6d0142eda6d632e6&tab=overview,EULCS,2016-1,3/17/16 11:33,9,1,6.05,200,Red,Team,Team,Origen,NA,Corki,Nidalee,Kalista,22.88333333,1,17,1,28,17,1,NA,NA,NA,NA,1,0,4.003266667,0.742898762,0.043699927,0.786598689,1,14.11066667,2,0,0,5.865316667,1,9.316183333,1,9,1,1,21.7788,1,0,48188,2105.81209,NA,NA,78,3.408594319,1,25,1.092498179,16,16,0.761904762,0.15,47445,1405.581937,39575,0.219885009,617,80,56,24,30.45884924,NA,302,289,13,16403,14873,1530,27192,21575,5617,19295,18338,957
1001570022,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570022?gameHash=15eda5da79eee413&tab=overview,EULCS,2016-1,3/17/16 12:43,9,1,6.05,100,Blue,Team,Team,Elements,NA,Graves,Kalista,Lulu,36.35,1,15,8,32,15,8,NA,NA,NA,NA,1,0,7.54765,0.412654746,0.220082531,0.632737276,0,7.023466667,3,2,1,6.295233333,0,3.2648,1,10,2,1,27.91401667,1,0,67362,1853.149931,NA,NA,129,3.548830812,1,58,1.595598349,21,21,0.829268293,0.244897959,71008,1306.349381,64400,0.170634085,1017,147,92,55,32.02200825,NA,266,255,11,17719,15895,1824,26328,25128,1200,17720,16867,853
1001570022,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570022?gameHash=15eda5da79eee413&tab=overview,EULCS,2016-1,3/17/16 12:43,9,1,6.05,200,Red,Team,Team,Fnatic,NA,Nidalee,Corki,Morgana,36.35,0,8,15,22,8,15,NA,NA,NA,NA,0,1,7.54765,0.220082531,0.412654746,0.632737276,1,7.023466667,2,3,0,6.295233333,1,3.2648,0,2,10,0,27.91401667,0,1,65699,1807.400275,NA,NA,139,3.823933975,1,53,1.458046768,21,25,0.638297872,0.280487805,60005,1003.65337,54275,-0.170634085,971,152,130,22,30.89408528,NA,255,266,-11,15895,17719,-1824,25128,26328,-1200,16867,17720,-853
1001570029,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570029?gameHash=e2944c4b5e1fe496&tab=overview,EULCS,2016-1,3/17/16 13:50,9,1,6.05,100,Blue,Team,Team,H2K,NA,Gangplank,Rammus,Kalista,35.81666667,0,7,15,11,7,15,NA,NA,NA,NA,1,0,5.6383,0.195439739,0.418799442,0.614239181,1,11.52436667,3,1,1,12.9182,1,3.3489,1,6,8,1,21.26791667,2,0,62875,1755.467659,NA,NA,148,4.13215449,1,56,1.563517915,26,27,0.72,0.24691358,64699,1158.767799,60835,0.033595186,965,186,135,51,32.13587715,NA,305,257,48,15718,14274,1444,26166,22043,4123,18147,16130,2017
1001570029,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570029?gameHash=e2944c4b5e1fe496&tab=overview,EULCS,2016-1,3/17/16 13:50,9,1,6.05,200,Red,Team,Team,Unicorns of Love,NA,Corki,LeBlanc,Lulu,35.81666667,1,15,7,45,15,7,NA,NA,NA,NA,0,1,5.6383,0.418799442,0.195439739,0.614239181,0,11.52436667,1,3,0,12.9182,0,3.3489,0,8,6,0,21.26791667,0,2,57814,1614.164728,NA,NA,131,3.657515123,1,47,1.31223825,24,28,0.538461538,0.236363636,66549,1210.41973,58825,-0.033595186,1017,146,126,20,32.47091671,NA,257,305,-48,14274,15718,-1444,22043,26166,-4123,16130,18147,-2017
1001570035,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570035?gameHash=768948a373e3a84e&tab=overview,EULCS,2016-1,3/17/16 14:51,9,1,6.05,100,Blue,Team,Team,Roccat,NA,Fiora,Lulu,Kalista,41.51666667,1,11,18,31,11,18,NA,NA,NA,NA,1,0,1.314533333,0.264953834,0.433560819,0.698514653,1,10.6725,2,2,1,5.604866667,1,3.370733333,1,7,8,1,28.59356667,2,0,87267,2101.97511,NA,NA,165,3.974307507,1,56,1.348855881,30,30,0.583333333,0.203883495,75373,1172.753111,67575,-0.024628202,1120,183,147,36,31.38498595,NA,256,245,11,15853,15395,458,24740,24520,220,15471,15630,-159
1001570035,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001570035?gameHash=768948a373e3a84e&tab=overview,EULCS,2016-1,3/17/16 14:51,9,1,6.05,200,Red,Team,Team,Vitality,NA,Corki,Rammus,Nidalee,41.51666667,0,18,11,49,18,11,NA,NA,NA,NA,0,1,1.314533333,0.433560819,0.264953834,0.698514653,0,10.6725,2,2,0,5.604866667,0,3.370733333,0,8,7,0,28.59356667,0,2,121901,2936.194299,NA,NA,163,3.926134083,1,84,2.023283822,36,40,0.656716418,0.404040404,74604,1154.23043,69260,0.024628202,1064,156,127,29,29.38578884,NA,245,256,-11,15395,15853,-458,24520,24740,-220,15630,15471,159
1001580074,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580074?gameHash=e75914f4505df939&tab=overview,EULCS,2016-1,3/17/16 15:55,9,1,6.05,100,Blue,Team,Team,Splyce,NA,Braum,Rammus,Kalista,38.76666667,0,14,16,27,14,16,NA,NA,NA,NA,1,0,14.28086667,0.361134996,0.386930353,0.748065348,0,6.06985,1,4,1,5.956333333,1,3.711283333,0,6,11,0,30.10428333,0,2,65518,1690.060189,NA,NA,133,3.430782459,1,61,1.573516767,21,26,0.705882353,0.235849057,66942,1081.877902,65550,0.007733834,983,140,113,27,28.96818573,NA,257,262,-5,15384,15367,17,24923,24489,434,16118,16349,-231
1001580074,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580074?gameHash=e75914f4505df939&tab=overview,EULCS,2016-1,3/17/16 15:55,9,1,6.05,200,Red,Team,Team,G2 Esports,NA,Lulu,Nidalee,Gangplank,38.76666667,1,15,14,47,15,14,NA,NA,NA,NA,0,1,14.28086667,0.386930353,0.361134996,0.748065348,1,6.06985,4,1,0,5.956333333,0,3.711283333,1,11,6,1,30.10428333,2,0,77466,1998.263113,NA,NA,157,4.049871023,1,55,1.418744626,25,28,0.777777778,0.227272727,75296,1297.372313,65045,-0.007733834,921,189,142,47,28.63284609,NA,262,257,5,15367,15384,-17,24489,24923,-434,16349,16118,231
1001580084,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580084?gameHash=52364c379e70a863&tab=overview,EULCS,2016-1,3/18/16 11:37,9,2,6.05,100,Blue,Team,Team,H2K,NA,Trundle,Alistar,Gragas,35,1,19,2,61,19,2,NA,NA,NA,NA,1,0,8.8206,0.542857143,0.057142857,0.6,0,11.29091667,2,1,1,11.5523,1,15.16033333,1,9,2,NA,NA,0,0,68917,1969.057143,NA,NA,128,3.657142857,1,57,1.628571429,23,24,0.734693878,0.3,66025,1237.971429,58875,0.216470588,922,137,100,37,30.25714286,NA,282,302,-20,15113,14361,752,22933,22720,213,18584,17631,953
1001580084,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580084?gameHash=52364c379e70a863&tab=overview,EULCS,2016-1,3/18/16 11:37,9,2,6.05,200,Red,Team,Team,Elements,NA,Lulu,Corki,Nidalee,35,0,2,19,3,2,19,NA,NA,NA,NA,0,1,8.8206,0.057142857,0.542857143,0.6,1,11.29091667,1,2,0,11.5523,0,15.16033333,0,2,9,NA,NA,0,0,54807,1565.914286,NA,NA,119,3.4,1,36,1.028571429,23,24,0.657142857,0.139784946,52034,838.2285714,47375,-0.216470588,896,117,104,13,28.94285714,NA,302,282,20,14361,15113,-752,22720,22933,-213,17631,18584,-953
1001580099,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580099?gameHash=ad39be45a4e448fb&tab=overview,EULCS,2016-1,3/18/16 12:49,9,2,6.05,100,Blue,Team,Team,Vitality,NA,Corki,Azir,Gragas,27.13333333,1,13,0,42,13,0,NA,NA,NA,NA,1,0,5.731916667,0.479115479,0,0.479115479,1,14.06866667,2,0,1,12.14423333,1,8.70585,1,9,0,1,24.59556667,1,0,61580,2269.53317,NA,NA,100,3.685503686,1,37,1.363636364,20,24,0.823529412,0.268656716,53426,1309.990172,44575,0.209417596,719,106,64,42,30.40540541,NA,286,293,-7,15799,14429,1370,24914,21625,3289,18362,17723,639
1001580099,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580099?gameHash=ad39be45a4e448fb&tab=overview,EULCS,2016-1,3/18/16 12:49,9,2,6.05,200,Red,Team,Team,Splyce,NA,Thresh,Nidalee,Lulu,27.13333333,0,0,13,0,0,13,NA,NA,NA,NA,0,1,5.731916667,0,0.479115479,0.479115479,0,14.06866667,0,2,0,12.14423333,0,8.70585,0,0,9,0,24.59556667,0,1,38395,1415.04914,NA,NA,84,3.095823096,1,25,0.921375921,10,12,0.64516129,0.072463768,38528,760.9238329,36125,-0.209417596,728,82,75,7,29.85257985,NA,293,286,7,14429,15799,-1370,21625,24914,-3289,17723,18362,-639
1001580106,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580106?gameHash=6d3a8913578c2544&tab=overview,EULCS,2016-1,3/18/16 13:39,9,2,6.05,100,Blue,Team,Team,Origen,NA,Graves,Zed,Azir,35.9,1,15,6,39,15,6,NA,NA,NA,NA,1,0,8.542766667,0.417827298,0.167130919,0.584958217,0,14.26858333,3,1,1,12.65638333,0,3.691166667,1,10,1,1,32.01496667,1,0,69148,1926.128134,NA,NA,126,3.509749304,1,73,2.033426184,24,26,0.916666667,0.392156863,71193,1335.548747,63045,0.161944361,937,177,124,53,31.03064067,NA,234,236,-2,14758,13838,920,23591,21618,1973,15428,13854,1574
1001580106,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580106?gameHash=6d3a8913578c2544&tab=overview,EULCS,2016-1,3/18/16 13:39,9,2,6.05,200,Red,Team,Team,Fnatic,NA,Alistar,Kalista,Lulu,35.9,0,6,15,20,6,15,NA,NA,NA,NA,0,1,8.542766667,0.167130919,0.417827298,0.584958217,1,14.26858333,1,3,0,12.65638333,1,3.691166667,0,1,10,0,32.01496667,0,1,60763,1692.562674,NA,NA,138,3.844011142,1,51,1.420612813,20,25,0.714285714,0.25,55835,907.7493036,53600,-0.161944361,981,127,122,5,30.86350975,NA,236,234,2,13838,14758,-920,21618,23591,-1973,13854,15428,-1574
1001580113,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580113?gameHash=fec40674312db1eb&tab=overview,EULCS,2016-1,3/18/16 14:39,9,2,6.05,100,Blue,Team,Team,Giants,NA,Rammus,Lulu,Jhin,26.65,1,15,6,43,15,6,NA,NA,NA,NA,1,0,9.744966667,0.562851782,0.187617261,0.750469043,0,13.84786667,0,2,1,13.76673333,1,11.89738333,0,8,3,1,24.065550000000002,1,0,61081,2291.969981,NA,NA,98,3.677298311,1,45,1.688555347,17,17,0.771428571,0.28125,54286,1377.118199,45050,0.068886338,752,129,97,32,33.05816135,NA,304,301,3,15961,14464,1497,25887,23392,2495,19664,17711,1953
1001580113,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580113?gameHash=fec40674312db1eb&tab=overview,EULCS,2016-1,3/18/16 14:39,9,2,6.05,200,Red,Team,Team,Roccat,NA,Nidalee,Kalista,Corki,26.65,0,5,15,9,5,15,NA,NA,NA,NA,0,1,9.744966667,0.187617261,0.562851782,0.750469043,1,13.84786667,2,0,0,13.76673333,0,11.89738333,1,3,8,0,24.065550000000002,0,1,45007,1688.818011,NA,NA,99,3.714821764,1,32,1.200750469,16,18,0.657142857,0.142857143,43654,978.1688555,42050,-0.068886338,728,96,77,19,30.91932458,NA,301,304,-3,14464,15961,-1497,23392,25887,-2495,17711,19664,-1953
1001580122,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580122?gameHash=4d9c6f577342e994&tab=overview,EULCS,2016-1,3/18/16 15:34,9,2,6.05,100,Blue,Team,Team,G2 Esports,NA,Gangplank,Thresh,Kalista,37.85,1,14,10,36,14,10,NA,NA,NA,NA,0,1,5.2008,0.36988111,0.264200793,0.634081902,1,12.38988333,3,1,0,7.657883333,0,7.592283333,0,11,6,1,32.71371667,1,0,72438,1913.817701,NA,NA,163,4.306472919,1,64,1.690885073,25,25,0.76744186,0.316326531,73405,1293.653897,65670,0.001447674,1044,186,157,29,32.49669749,NA,283,264,19,15874,16705,-831,24481,26158,-1677,17943,17170,773
1001580122,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001580122?gameHash=4d9c6f577342e994&tab=overview,EULCS,2016-1,3/18/16 15:34,9,2,6.05,200,Red,Team,Team,Unicorns of Love,NA,Corki,Lulu,LeBlanc,37.85,0,10,14,21,10,14,NA,NA,NA,NA,1,0,5.2008,0.264200793,0.36988111,0.634081902,0,12.38988333,1,3,1,7.657883333,1,7.592283333,1,6,11,0,32.71371667,0,1,59492,1571.783355,NA,NA,141,3.725231176,1,55,1.453104359,21,27,0.745098039,0.149122807,67748,1144.195509,65575,-0.001447674,1075,151,127,24,32.39101717,NA,264,283,-19,16705,15874,831,26158,24481,1677,17170,17943,-773
1001660039,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660039?gameHash=9408463345849bff&tab=overview,EULCS,2016-2,6/2/16 9:40,1.1,1,6.1,100,Blue,Team,Team,Origen,NA,Zed,LeBlanc,Ryze,34.88333333,0,2,9,4,2,9,NA,NA,NA,NA,1,0,6.183683333,0.05733397,0.258002867,0.315336837,0,10.33983333,0,4,0,16.83106667,0,3.675133333,0,3,11,0,28.87373333,0,1,65098,1866.163402,NA,NA,114,3.268036312,1,39,1.118012422,20,23,0.484848485,0.315068493,53830,894.5647396,50175,-0.199677072,912,148,145,3,30.3870043,NA,252,251,1,15672,15903,-231,23235,26415,-3180,16380,17266,-886
1001660039,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660039?gameHash=9408463345849bff&tab=overview,EULCS,2016-2,6/2/16 9:40,1.1,1,6.1,200,Red,Team,Team,G2 Esports,NA,Braum,Lucian,Bard,34.88333333,1,9,2,22,9,2,NA,NA,NA,NA,0,1,6.183683333,0.258002867,0.05733397,0.315336837,1,10.33983333,4,0,1,16.83106667,1,3.675133333,1,11,3,1,28.87373333,1,0,44252,1268.571429,NA,NA,106,3.03870043,1,55,1.576684185,28,28,0.806451613,0.361445783,68082,1303.126613,61305,0.199677072,968,173,136,37,32.7090301,NA,251,252,-1,15903,15672,231,26415,23235,3180,17266,16380,886
1001650088,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001650088?gameHash=a7c89e010b6634a9&tab=overview,EULCS,2016-2,6/2/16 9:54,1.1,1,6.1,100,Blue,Team,Team,H2K,NA,Vladimir,Lucian,Jayce,34.63333333,0,9,15,22,9,15,NA,NA,NA,NA,0,1,4.30525,0.259865255,0.433108758,0.69297401300000006,1,11.09268333,2,2,NA,NA,1,3.620766667,1,4,7,0,20.70205,0,1,68556,1979.480269,NA,NA,117,3.378248316,1,58,1.674687199,24,29,0.804347826,0.288135593,59833,1078.769971,57700,-0.01214418,939,176,140,36,32.19441771,NA,257,270,-13,15386,14932,454,23762,22555,1207,16916,16570,346
1001650088,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001650088?gameHash=a7c89e010b6634a9&tab=overview,EULCS,2016-2,6/2/16 9:54,1.1,1,6.1,200,Red,Team,Team,Roccat,NA,Azir,Bard,Trundle,34.63333333,1,15,9,35,15,9,NA,NA,NA,NA,1,0,4.30525,0.433108758,0.259865255,0.69297401300000006,0,11.09268333,2,2,NA,NA,0,3.620766667,0,7,4,1,20.70205,1,0,75954,2193.089509,NA,NA,105,3.031761309,1,33,0.952839269,23,24,0.62962963,0.177777778,64145,1203.274302,58405,0.01214418,891,155,127,28,30.20211742,NA,270,257,13,14932,15386,-454,22555,23762,-1207,16570,16916,-346
1001660070,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660070?gameHash=a5c865b26c07eec5&tab=overview,EULCS,2016-2,6/2/16 11:07,1.1,2,6.1,100,Blue,Team,Team,Roccat,NA,Azir,Ryze,Maokai,34.71666667,0,5,22,13,5,22,NA,NA,NA,NA,0,1,4.96805,0.144023044,0.633701392,0.777724436,0,9.21715,0,4,NA,NA,0,3.36215,0,1,10,0,26.48831667,0,1,79316,2284.666347,NA,NA,121,3.485357657,1,36,1.036965915,24,24,0.272727273,0.259615385,52004,849.200192,48030,-0.298015592,817,141,133,8,27.59481517,NA,250,277,-27,13475,16054,-2579,21579,26186,-4607,17206,17908,-702
1001660070,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660070?gameHash=a5c865b26c07eec5&tab=overview,EULCS,2016-2,6/2/16 11:07,1.1,2,6.1,200,Red,Team,Team,H2K,NA,Vladimir,Kindred,Jayce,34.71666667,1,22,5,58,22,5,NA,NA,NA,NA,1,0,4.96805,0.633701392,0.144023044,0.777724436,1,9.21715,4,0,NA,NA,1,3.36215,1,10,1,1,26.48831667,1,0,93844,2703.139702,NA,NA,137,3.946231397,1,54,1.555448872,27,29,0.772727273,0.25974026,70251,1374.797888,64850,0.298015592,937,159,125,34,31.56985118,NA,277,250,27,16054,13475,2579,26186,21579,4607,17908,17206,702
1001660076,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660076?gameHash=a0ef2274c968c358&tab=overview,EULCS,2016-2,6/2/16 11:22,1.1,2,6.1,100,Blue,Team,Team,G2 Esports,NA,Braum,Bard,Rek'Sai,50.88333333,1,7,14,14,7,14,NA,NA,NA,NA,0,1,3.097816667,0.137569604,0.275139207,0.412708811,1,12.48976667,5,1,NA,NA,0,13.91393333,1,9,7,0,28.1311,2,1,92599,1819.829676,NA,NA,161,3.164100884,1,81,1.591876842,28,29,0.762711864,0.310344828,90416,1139.850639,82080,-0.086769034,1349,242,199,43,31.26760563,NA,303,291,12,14952,14972,-20,23141,23107,34,18392,17933,459
1001660076,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660076?gameHash=a0ef2274c968c358&tab=overview,EULCS,2016-2,6/2/16 11:22,1.1,2,6.1,200,Red,Team,Team,Origen,NA,Ryze,Nidalee,Trundle,50.88333333,0,14,7,29,14,7,NA,NA,NA,NA,1,0,3.097816667,0.275139207,0.137569604,0.412708811,0,12.48976667,1,5,NA,NA,1,13.91393333,0,7,9,1,28.1311,1,2,110416,2169.983623,NA,NA,175,3.439240092,1,70,1.375696037,22,22,0.75862069,0.252427184,91073,1152.762529,89525,0.086769034,1354,224,190,34,31.01211923,NA,291,303,-12,14972,14952,20,23107,23141,-34,17933,18392,-459
1001660086,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660086?gameHash=b775f40808ee7697&tab=overview,EULCS,2016-2,6/2/16 12:09,1.1,1,6.1,100,Blue,Team,Team,Splyce,NA,Trundle,Kindred,Graves,27.3,1,9,1,24,9,1,NA,NA,NA,NA,1,0,11.30266667,0.32967033,0.036630037,0.366300366,1,6.2731,3,0,NA,NA,1,3.34665,1,9,2,1,25.10328333,1,0,35713,1308.168498,NA,NA,85,3.113553114,1,36,1.318681319,12,16,0.692307692,0.260869565,53220,1290.710623,45925,0.112101178,774,110,88,22,32.38095238,NA,265,291,-26,15354,15914,-560,25107,23950,1157,16365,16431,-66
1001660086,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660086?gameHash=b775f40808ee7697&tab=overview,EULCS,2016-2,6/2/16 12:09,1.1,1,6.1,200,Red,Team,Team,Vitality,NA,Ryze,Nidalee,Fizz,27.3,0,1,9,3,1,9,NA,NA,NA,NA,0,1,11.30266667,0.036630037,0.32967033,0.366300366,0,6.2731,0,3,NA,NA,0,3.34665,0,2,9,0,25.10328333,0,1,24856,910.4761905,NA,NA,95,3.47985348,1,27,0.989010989,23,27,0.642857143,0.253521127,42997,916.2417582,41050,-0.112101178,763,134,111,23,32.85714286,NA,291,265,26,15914,15354,560,23950,25107,-1157,16431,16365,66
1001660095,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660095?gameHash=0eda4e2407d59837&tab=overview,EULCS,2016-2,6/2/16 12:36,1.1,1,6.1,100,Blue,Team,Team,Schalke 04,NA,Braum,Swain,Ryze,38.81666667,1,16,4,48,16,4,NA,NA,NA,NA,1,0,11.85191667,0.412194075,0.103048519,0.515242593,1,8.92545,5,0,0,16.96936667,1,3.69915,0,9,3,1,30.37458333,2,0,70037,1804.302276,NA,NA,124,3.194504079,1,63,1.623014169,31,34,0.770833333,0.313253012,74879,1284.17003,66125,0.171592775,1069,200,148,52,32.69214255,NA,281,260,21,15723,14933,790,24089,22524,1565,16422,15720,702
1001660095,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660095?gameHash=0eda4e2407d59837&tab=overview,EULCS,2016-2,6/2/16 12:36,1.1,1,6.1,200,Red,Team,Team,Unicorns of Love,NA,Fizz,Trundle,Bard,38.81666667,0,4,16,7,4,16,NA,NA,NA,NA,0,1,11.85191667,0.103048519,0.412194075,0.515242593,0,8.92545,0,5,1,16.96936667,0,3.69915,1,3,9,0,30.37458333,0,2,57359,1477.689996,NA,NA,131,3.374838987,1,46,1.185057965,30,35,0.547619048,0.280487805,58909,872.7488192,55675,-0.171592775,999,147,136,11,29.5234006,NA,260,281,-21,14933,15723,-790,22524,24089,-1565,15720,16422,-702
1001660107,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1001660107?gameHash=b5054176e521bcbc&tab=overview,EULCS,2016-2,6/2/16 13:00,1.1,2,6.1,100,Blue,Team,Team,Vitality,NA,Fizz,Vladimir,Bard,33.18333333,1,12,4,32,12,4,NA,NA,NA,NA,1,0,11.32011667,0.361627323,0.120542441,0.482169764,1,11.88603333,4,0,NA,NA,1,15.78658333,0,8,3,1,23.71706667,2,0,73677,2220.301356,NA,NA,100,3.013561025,1,29,0.873932697,24,29,0.684210526,0.183908046,64391,1290.009041,57250,0.09610984,916,151,116,35,32.15469613,NA,304,330,-26,14665,15062,-397,23406,23174,232,19109,19533,-424
