gameid,url,league,split,date,week,game,patchno,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,k,d,a,teamkills,teamdeaths,doubles,triples,quadras,pentas,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,dmgshare,earnedgoldshare,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
551082,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551082?gameHash=bee2de64588c185d&tab=overview,LCK,2018-1,43126.32157,2.4,3,8.01,200,Red,Team,Team,BBQ Olivers,NA,Sejuani,Kog'Maw,Ryze,Janna,Tahm Kench,35.28333333,0,4,12,6,4,12,NA,NA,NA,NA,0,0,1,3.507933333,0.113367974,0.340103921,0.453471894,0,12.14435,0,4,0,4,0,0,0,0,0,0,NA,NA,0,17.39941667,0,0,1,11,0,29.77326667,0,1,45060,1277.090222,NA,NA,183,5.18658479,1,83,2.352385451,39,46,0.515151515,0.234693878,60997,1077.721304,58850,-0.126288475,1263,182,146,8,40.95418044,15567,16717,-1150,23542,25679,-2137,19065,18879,186,366,332,34,579,533,46
551120,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551120?gameHash=8fa2faacab8b4777,LCK,2018-1,43127.1116,2.5,1,8.01,100,Blue,Team,Team,KSV Esports,NA,Kog'Maw,Zoe,Azir,Camille,Jayce,30.98333333,0,2,16,7,2,16,NA,NA,NA,NA,0,0,1,12.23386667,0.064550834,0.51640667,0.580957504,1,8.02,2,1,2,1,0,0,0,2,0,0,1,13.46871667,0,15.49246667,1,0,1,10,0,26.20956667,0,1,65348,2109.133943,NA,NA,114,3.679397526,1,65,2.097902098,34,45,0.607843137,0.273972603,53089,1056.994083,52133,-0.164944825,1003,204,143,4,38.95642819,16181,16195,-14,24777,25763,-986,19456,19106,350,377,359,18,603,588,15
551120,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551120?gameHash=8fa2faacab8b4777,LCK,2018-1,43127.1116,2.5,1,8.01,200,Red,Team,Team,Kongdoo Monster,NA,Ryze,Sejuani,Jax,Taric,Tahm Kench,30.98333333,1,16,2,51,16,2,NA,NA,NA,NA,1,1,0,12.23386667,0.51640667,0.064550834,0.580957504,0,8.02,1,2,1,2,0,0,1,0,0,0,0,13.46871667,1,15.49246667,0,1,10,1,1,26.20956667,1,0,75861,2448.445401,NA,NA,163,5.260892953,1,38,1.226465842,41,42,0.540540541,0.233766234,67667,1527.50511,61505,0.164944825,995,190,129,15,38.24636902,16195,16181,14,25763,24777,986,19106,19456,-350,359,377,-18,588,603,-15
551124,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551124?gameHash=4dc60bdb4bc3eca7&tab=overview,LCK,2018-1,43127.15477,2.5,2,8.01,100,Blue,Team,Team,Kongdoo Monster,NA,Ryze,Azir,Malzahar,Braum,Taric,46.28333333,1,13,12,26,13,12,NA,NA,NA,NA,0,0,1,11.88536667,0.280878646,0.259272596,0.540151242,0,14.55493333,2,3,2,2,1,0,0,1,0,1,NA,NA,0,16.93605,0,0,9,7,1,34.33071667,2,0,101134,2185.10623,NA,NA,219,4.731724883,1,102,2.203817069,55,56,0.637931034,0.25862069,91715,1339.825711,95316,0.116181744,1453,243,183,13,36.64386028,15552,16269,-717,23840,24968,-1128,18395,19925,-1530,332,401,-69,540,623,-83
551124,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551124?gameHash=4dc60bdb4bc3eca7&tab=overview,LCK,2018-1,43127.15477,2.5,2,8.01,200,Red,Team,Team,KSV Esports,NA,Galio,Kog'Maw,Jarvan IV,Camille,Jayce,46.28333333,0,12,13,38,12,13,NA,NA,NA,NA,1,1,0,11.88536667,0.259272596,0.280878646,0.540151242,1,14.55493333,3,2,2,2,0,0,1,1,1,0,NA,NA,1,16.93605,1,1,7,9,0,34.33071667,0,2,103297,2231.840115,NA,NA,225,4.861361181,1,91,1.966150522,49,53,0.58974359,0.319148936,87506,1248.885848,84850,-0.116181744,1492,309,190,37,38.9124955,16269,15552,717,24968,23840,1128,19925,18395,1530,401,332,69,623,540,83
551140,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551140?gameHash=45f2963ece2b12ff&tab=overview,LCK,2018-1,43127.22981,2.5,1,8.01,100,Blue,Team,Team,ROX Tigers,NA,Zoe,Gnar,Gangplank,Kha'zix,Nidalee,34.73333333,0,5,11,12,5,11,NA,NA,NA,NA,1,1,0,4.907616667,0.143953935,0.316698656,0.460652591,0,13.25311667,0,4,0,4,0,0,0,0,0,0,0,18.77215,0,14.91436667,0,0,1,11,0,23.75038333,0,2,37805,1088.435701,NA,NA,184,5.297504798,1,77,2.216890595,27,33,0.454545455,0.277777778,58011,1018.508637,56590,-0.257509276,1180,155,124,4,38.43570058,15783,16765,-982,24110,26474,-2364,18592,20041,-1449,346,382,-36,553,623,-70
551140,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551140?gameHash=45f2963ece2b12ff&tab=overview,LCK,2018-1,43127.22981,2.5,1,8.01,200,Red,Team,Team,Afreeca Freecs,NA,Sejuani,Azir,Kalista,Camille,Taric,34.73333333,1,11,5,33,11,5,NA,NA,NA,NA,0,0,1,4.907616667,0.316698656,0.143953935,0.460652591,1,13.25311667,4,0,4,0,2,1,1,0,0,0,1,18.77215,1,14.91436667,1,1,11,1,1,23.75038333,2,0,83886,2415.143954,NA,NA,201,5.786948177,1,85,2.447216891,44,48,0.75862069,0.32173913,74882,1504.238004,73316,0.257509276,1145,305,160,53,41.74664107,16765,15783,982,26474,24110,2364,20041,18592,1449,382,346,36,623,553,70
551155,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551155?gameHash=7be6b9b9aebe2307&tab=overview,LCK,2018-1,43127.28449,2.5,2,8.01,100,Blue,Team,Team,Afreeca Freecs,NA,Sejuani,Vladimir,Kalista,Camille,Jayce,53.5,1,10,6,31,10,6,NA,NA,NA,NA,0,0,1,4.115383333,0.186915888,0.112149533,0.299065421,0,14.58646667,0,5,0,4,0,0,0,0,0,1,0,12.3526,0,12.79741667,0,0,9,5,0,39.42638333,1,1,91607,1712.280374,NA,NA,321,6,1,155,2.897196262,70,70,0.644067797,0.406976744,102331,1274.971963,101183,0.023376727,1713,287,203,13,37.38317757,15449,16513,-1064,25043,27106,-2063,17844,18847,-1003,338,356,-18,535,545,-10
551155,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551155?gameHash=7be6b9b9aebe2307&tab=overview,LCK,2018-1,43127.28449,2.5,2,8.01,200,Red,Team,Team,ROX Tigers,NA,Ezreal,Zoe,Galio,Jax,Jarvan IV,53.5,0,6,10,16,6,10,NA,NA,NA,NA,1,1,0,4.115383333,0.112149533,0.186915888,0.299065421,1,14.58646667,5,0,4,0,2,1,0,1,1,0,1,12.3526,1,12.79741667,1,1,5,9,1,39.42638333,1,1,60579,1132.317757,NA,NA,303,5.663551402,1,164,3.065420561,55,58,0.657142857,0.378881988,98998,1212.672897,98845,-0.023376727,1726,393,232,73,39.60747664,16513,15449,1064,27106,25043,2063,18847,17844,1003,356,338,18,545,535,10
551204,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551204?gameHash=5723cd4ec98b86cc&tab=overview,LCK,2018-1,43128.1091,2.6,1,8.01,100,Blue,Team,Team,BBQ Olivers,NA,Vayne,Ryze,Kog'Maw,Vladimir,Ornn,43.71666667,1,12,5,30,12,5,NA,NA,NA,NA,0,0,1,6.180883333,0.274494853,0.114372856,0.388867709,1,20.16006667,3,1,2,1,0,1,0,1,1,0,0,17.30661667,1,17.92536667,1,0,11,5,1,30.75783333,2,0,81130,1855.813953,NA,NA,253,5.787266489,1,121,2.767823103,65,68,0.61971831,0.385185185,91449,1448.335494,78733,0.059846557,1492,245,150,17,39.73313,16201,15519,682,25284,24179,1105,18036,19301,-1265,333,319,14,564,522,42
551204,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551204?gameHash=5723cd4ec98b86cc&tab=overview,LCK,2018-1,43128.1091,2.6,1,8.01,200,Red,Team,Team,Jin Air Green Wings,NA,Galio,Malzahar,Sejuani,Shen,NA,43.71666667,0,5,12,4,5,12,NA,NA,NA,NA,1,0,0,6.180883333,0.114372856,0.274494853,0.388867709,0,20.16006667,1,3,1,2,0,0,0,1,0,1,1,17.30661667,0,17.92536667,0,1,5,11,0,30.75783333,0,2,65952,1508.623713,NA,NA,249,5.695768204,1,112,2.561951963,53,60,0.492753623,0.323529412,79311,1170.68395,74158,-0.059846557,1508,258,187,29,40.39649257,15519,16201,-682,24179,25284,-1105,19301,18036,1265,319,333,-14,522,564,-42
551206,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551206?gameHash=8b854163f135ceff&tab=overview,LCK,2018-1,43128.16057,2.6,2,8.01,100,Blue,Team,Team,Jin Air Green Wings,NA,Malzahar,Galio,Ezreal,Janna,Ornn,41.31666667,0,15,8,37,15,8,NA,NA,NA,NA,0,0,1,3.0487,0.363049617,0.193626462,0.556676079,1,12.90458333,4,0,4,0,2,2,0,0,0,0,1,15.5331,1,18.23546667,1,1,9,10,0,29.64321667,0,2,80529,1949.068173,NA,NA,223,5.397337636,1,97,2.347720855,51,55,0.630769231,0.274193548,86679,1452.566357,76308,-0.031345536,1496,339,200,59,44.41306979,15783,15824,-41,25446,25056,390,19380,18194,1186,377,338,39,598,557,41
551206,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551206?gameHash=8b854163f135ceff&tab=overview,LCK,2018-1,43128.16057,2.6,2,8.01,200,Red,Team,Team,BBQ Olivers,NA,Vayne,Kog'Maw,Kalista,Braum,Tahm Kench,41.31666667,1,8,15,21,8,15,NA,NA,NA,NA,1,1,0,3.0487,0.193626462,0.363049617,0.556676079,0,12.90458333,0,4,0,4,0,0,0,0,0,0,0,15.5331,0,18.23546667,0,0,10,9,1,29.64321667,2,0,71581,1732.496975,NA,NA,223,5.397337636,1,93,2.250907624,57,59,0.568965517,0.25203252,82334,1347.402985,78738,0.031345536,1401,197,154,3,38.67688584,15824,15783,41,25056,25446,-390,18194,19380,-1186,338,377,-39,557,598,-41
551227,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551227?gameHash=f3cf4f1108fa3efd&tab=overview,LCK,2018-1,43128.23767,2.6,1,8.01,100,Blue,Team,Team,MVP,NA,Vladimir,Ryze,Varus,Camille,Ornn,31.05,0,7,12,12,7,12,NA,NA,NA,NA,1,1,0,10.71625,0.225442834,0.38647343,0.611916264,1,11.19318333,1,2,1,2,0,0,1,0,0,0,NA,NA,0,18.21806667,0,0,0,10,0,21.71351667,0,2,55742,1795.233494,NA,NA,133,4.283413849,1,72,2.31884058,35,47,0.526315789,0.292134831,53674,1072.251208,51995,-0.126306306,1032,148,116,0,38.00322061,15593,15760,-167,24680,24444,236,18812,19308,-496,356,366,-10,591,583,8
551227,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551227?gameHash=f3cf4f1108fa3efd&tab=overview,LCK,2018-1,43128.23767,2.6,1,8.01,200,Red,Team,Team,Kingzone DragonX,NA,Gangplank,Galio,Sejuani,Alistar,Tahm Kench,31.05,1,12,7,28,12,7,NA,NA,NA,NA,0,0,1,10.71625,0.38647343,0.225442834,0.611916264,0,11.19318333,2,1,2,1,0,0,1,1,0,0,NA,NA,1,18.21806667,1,1,10,0,1,21.71351667,2,0,60242,1940.161031,NA,NA,176,5.668276973,1,60,1.93236715,31,35,0.56097561,0.323943662,66470,1484.360709,59005,0.126306306,1040,214,127,35,40.38647343,15760,15593,167,24444,24680,-236,19308,18812,496,366,356,10,583,591,-8
551239,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551239?gameHash=0ed366b2ceaa444c&tab=overview,LCK,2018-1,43128.27734,2.6,2,8.01,100,Blue,Team,Team,Kingzone DragonX,NA,Galio,Gangplank,Sion,Malzahar,Tahm Kench,23.8,1,22,3,57,22,3,NA,NA,NA,NA,1,1,0,4.131383333,0.924369748,0.12605042,1.050420168,1,12.93691667,2,0,2,0,1,0,0,1,0,0,NA,NA,1,10.86923333,1,1,8,0,NA,NA,0,0,55354,2325.798319,NA,NA,101,4.243697479,1,46,1.932773109,23,27,0.666666667,0.25,53276,1568.588235,43528,0.202332465,788,156,93,27,39.66386555,16885,15418,1467,27279,23045,4234,19713,19080,633,356,352,4,569,542,27
551239,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/551239?gameHash=0ed366b2ceaa444c&tab=overview,LCK,2018-1,43128.27734,2.6,2,8.01,200,Red,Team,Team,MVP,NA,Ryze,Azir,Ezreal,Braum,Shen,23.8,0,3,22,3,3,22,NA,NA,NA,NA,0,0,1,4.131383333,0.12605042,0.924369748,1.050420168,0,12.93691667,0,2,0,2,0,0,0,0,0,0,NA,NA,0,10.86923333,0,0,0,8,NA,NA,0,0,37715,1584.663866,NA,NA,111,4.663865546,1,34,1.428571429,26,32,0.384615385,0.310344828,36985,884.092437,35530,-0.202332465,703,97,77,2,33.61344538,15418,16885,-1467,23045,27279,-4234,19080,19713,-633,352,356,-4,542,569,-27
541301,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541301?gameHash=42d2e7a84c187b30&tab=overview,LCK,2018-1,43130.11037,3.1,1,8.01,100,Blue,Team,Team,MVP,NA,Gnar,Ryze,Kog'Maw,Ezreal,Kalista,28.46666667,0,5,12,11,5,12,NA,NA,NA,NA,0,0,1,7.058183333,0.175644028,0.421545667,0.597189696,0,11.48328333,0,3,0,3,0,0,0,0,0,0,1,17.46558333,0,18.8693,0,0,2,8,0,26.40113333,0,1,34616,1216.018735,NA,NA,104,3.653395785,1,58,2.037470726,23,31,0.487179487,0.243243243,49121,1065.154567,45353,-0.064690947,957,159,109,15,39.20374707,15534,16262,-728,24845,25630,-785,18355,19289,-934,343,354,-11,575,562,13
541301,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541301?gameHash=42d2e7a84c187b30&tab=overview,LCK,2018-1,43130.11037,3.1,1,8.01,200,Red,Team,Team,KSV Esports,NA,Galio,Gangplank,Vladimir,Malzahar,Illaoi,28.46666667,1,12,5,28,12,5,NA,NA,NA,NA,1,0,0,7.058183333,0.421545667,0.175644028,0.597189696,1,11.48328333,3,0,3,0,2,0,0,1,0,0,0,17.46558333,1,18.8693,1,1,8,2,1,26.40113333,1,0,55730,1957.728337,NA,NA,138,4.847775176,1,35,1.229508197,36,39,0.555555556,0.25974026,57876,1372.70726,48385,0.064690947,942,173,98,19,39.16861827,16262,15534,728,25630,24845,785,19289,18355,934,354,343,11,562,575,-13
541307,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541307?gameHash=e2a8743c22960e47&tab=overview,LCK,2018-1,43130.15093,3.1,2,8.01,100,Blue,Team,Team,KSV Esports,NA,Vladimir,Galio,Gangplank,Nidalee,Kha'zix,38.16666667,1,6,9,21,6,9,NA,NA,NA,NA,0,0,1,7.608416667,0.15720524,0.23580786,0.3930131,0,9.72715,0,4,0,4,0,0,0,0,0,0,0,11.6542,0,15.51108333,0,0,9,6,1,25.37326667,2,0,78466,2055.877729,NA,NA,193,5.056768559,1,83,2.174672489,45,47,0.576271186,0.221052632,71220,1217.921397,64975,-0.053183521,1191,221,162,20,36.99563319,15505,16603,-1098,23541,25441,-1900,19053,20266,-1213,358,380,-22,573,611,-38
541307,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541307?gameHash=e2a8743c22960e47&tab=overview,LCK,2018-1,43130.15093,3.1,2,8.01,200,Red,Team,Team,MVP,NA,Gnar,Ryze,Sejuani,Malzahar,Taliyah,38.16666667,0,9,6,22,9,6,NA,NA,NA,NA,1,1,0,7.608416667,0.23580786,0.15720524,0.3930131,1,9.72715,4,0,4,0,0,2,1,1,0,0,1,11.6542,1,15.51108333,1,1,6,9,0,25.37326667,0,2,82610,2164.454148,NA,NA,197,5.161572052,1,79,2.069868996,56,63,0.636363636,0.235294118,71189,1217.10917,68525,0.053183521,1240,237,152,14,38.69868996,16603,15505,1098,25441,23541,1900,20266,19053,1213,380,358,22,611,573,38
541332,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541332?gameHash=446bc1b4dc5be070&tab=overview,LCK,2018-1,43130.23485,3.1,1,8.01,100,Blue,Team,Team,Kongdoo Monster,NA,Azir,Kog'Maw,Sejuani,Camille,Tahm Kench,40.01666667,0,1,18,1,1,18,NA,NA,NA,NA,0,0,1,13.96941667,0.024989588,0.449812578,0.474802166,1,7.486866667,3,2,3,2,0,0,2,1,0,0,0,18.6569,0,14.60205,0,0,0,11,0,24.66873333,1,1,34983,874.2107455,NA,NA,181,4.523115369,1,79,1.974177426,49,55,0.531914894,0.257142857,66413,1013.197834,64220,-0.133749864,1313,237,161,19,38.73386089,15835,16227,-392,23161,27184,-4023,19962,20138,-176,373,395,-22,556,589,-33
541332,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541332?gameHash=446bc1b4dc5be070&tab=overview,LCK,2018-1,43130.23485,3.1,1,8.01,200,Red,Team,Team,Jin Air Green Wings,NA,Galio,Jarvan IV,Zac,Jax,Gangplank,40.01666667,1,18,1,44,18,1,NA,NA,NA,NA,1,1,0,13.96941667,0.449812578,0.024989588,0.474802166,0,7.486866667,2,3,2,3,0,0,0,2,0,0,1,18.6569,1,14.60205,1,1,11,0,1,24.66873333,1,1,73675,1841.107872,NA,NA,209,5.222823823,1,88,2.199083715,41,46,0.580645161,0.433333333,82899,1425.176177,73425,0.133749864,1326,284,154,62,40.23323615,16227,15835,392,27184,23161,4023,20138,19962,176,395,373,22,589,556,33
541346,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541346?gameHash=c421a0d2fd0afc67,LCK,2018-1,43130.28425,3.1,2,8.01,100,Blue,Team,Team,Jin Air Green Wings,NA,Jarvan IV,Zac,Galio,Gangplank,Alistar,43.15,1,11,5,22,11,5,NA,NA,NA,NA,1,1,0,14.00528333,0.254924681,0.115874855,0.370799537,1,12.69181667,4,0,3,0,0,1,2,0,1,0,1,14.69265,1,18.0922,0,1,11,2,1,38.99735,1,0,60638,1405.283893,NA,NA,168,3.893395133,1,103,2.387022016,44,44,0.725490196,0.299145299,88975,1418.057937,74858,0.080718237,1569,297,190,20,43.24449594,16216,16330,-114,25495,24788,707,19857,19343,514,403,380,23,645,608,37
541346,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541346?gameHash=c421a0d2fd0afc67,LCK,2018-1,43130.28425,3.1,2,8.01,200,Red,Team,Team,Kongdoo Monster,NA,Sejuani,Azir,Kog'Maw,Rengar,Lee Sin,43.15,0,5,11,11,5,11,NA,NA,NA,NA,0,0,1,14.00528333,0.115874855,0.254924681,0.370799537,0,12.69181667,0,4,0,3,0,0,0,0,0,1,0,14.69265,0,18.0922,1,0,2,11,0,38.99735,0,1,67666,1568.15759,NA,NA,211,4.889918888,1,64,1.483198146,38,39,0.615384615,0.275862069,75851,1113.909618,69050,-0.080718237,1469,236,196,5,39.51332561,16330,16216,114,24788,25495,-707,19343,19857,-514,380,403,-23,608,645,-37
541396,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541396?gameHash=a5468cd5c58af808,LCK,2018-1,43131.06641,3.2,1,8.01,100,Blue,Team,Team,Kingzone DragonX,NA,Vladimir,Galio,Zoe,Kha'zix,Ornn,44.78333333,1,11,5,34,11,5,NA,NA,NA,NA,0,0,1,13.58138333,0.245627093,0.111648679,0.357275772,0,18.80326667,3,1,2,1,0,1,0,1,1,0,1,19.77205,1,16.62833333,0,1,11,2,1,36.21778333,2,0,94409,2108.128024,NA,NA,246,5.493114998,1,125,2.791216971,42,43,0.732142857,0.333333333,99352,1575.733532,88233,0.126314141,1615,326,205,39,43.34201712,16703,15684,1019,26204,24547,1657,20013,19290,723,379,373,6,616,594,22
541396,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541396?gameHash=a5468cd5c58af808,LCK,2018-1,43131.06641,3.2,1,8.01,200,Red,Team,Team,ROX Tigers,NA,Jayce,Sejuani,Tahm Kench,Alistar,Janna,44.78333333,0,5,11,10,5,11,NA,NA,NA,NA,1,1,0,13.58138333,0.111648679,0.245627093,0.357275772,1,18.80326667,1,3,1,2,0,1,0,0,0,1,0,19.77205,0,16.62833333,1,0,2,11,0,36.21778333,0,2,62268,1390.427987,NA,NA,244,5.448455527,1,128,2.858206178,51,57,0.535714286,0.473282443,80734,1159.998511,77750,-0.126314141,1657,243,193,0,42.42649795,15684,16703,-1019,24547,26204,-1657,19290,20013,-723,373,379,-6,594,616,-22
541425,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541425?gameHash=4684f4997961d344&tab=overview,LCK,2018-1,43131.16759,3.2,2,8.01,100,Blue,Team,Team,ROX Tigers,NA,Jayce,Braum,Ryze,Camille,Ornn,27.4,0,3,15,5,3,15,NA,NA,NA,NA,0,0,1,7.99775,0.109489051,0.547445255,0.656934307,0,8.617066667,0,3,0,3,0,0,0,0,0,0,0,19.60355,0,16.29006667,0,0,0,11,0,23.58933333,0,1,31412,1146.423358,NA,NA,104,3.795620438,1,33,1.204379562,19,20,0.333333333,0.171428571,45047,981.7591241,43458,-0.141490169,841,128,91,13,35.3649635,16205,16394,-189,23928,26217,-2289,18800,19261,-461,348,355,-7,531,578,-47
541425,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541425?gameHash=4684f4997961d344&tab=overview,LCK,2018-1,43131.16759,3.2,2,8.01,200,Red,Team,Team,Kingzone DragonX,NA,Sejuani,Vladimir,Galio,Alistar,Jarvan IV,27.4,1,15,3,27,15,3,NA,NA,NA,NA,1,1,0,7.99775,0.547445255,0.109489051,0.656934307,1,8.617066667,3,0,3,0,3,0,0,0,0,0,1,19.60355,1,16.29006667,1,1,11,0,1,23.58933333,1,0,47557,1735.656934,NA,NA,127,4.635036496,1,50,1.824817518,27,29,0.652173913,0.361111111,61651,1587.744526,50075,0.141490169,968,214,105,40,43.13868613,16394,16205,189,26217,23928,2289,19261,18800,461,355,348,7,578,531,47
541432,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541432?gameHash=55d5ac10618eab29&tab=overview,LCK,2018-1,43131.20275,3.2,1,8.01,100,Blue,Team,Team,Afreeca Freecs,NA,Sejuani,Malzahar,Azir,Tahm Kench,Taric,37.96666667,1,6,3,20,6,3,NA,NA,NA,NA,0,0,1,9.299266667,0.158033363,0.079016681,0.237050044,1,12.02913333,5,0,4,0,3,0,0,1,1,0,1,16.96603333,1,15.36025,1,1,11,1,1,32.11491667,1,0,53008,1396.172081,NA,NA,248,6.532045654,1,116,3.055311677,52,56,0.631578947,0.44,80680,1476.726953,73366,0.110007046,1377,328,167,49,44.90781387,16305,16610,-305,25831,25470,361,19826,19834,-8,381,348,33,612,558,54
541432,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541432?gameHash=55d5ac10618eab29&tab=overview,LCK,2018-1,43131.20275,3.2,1,8.01,200,Red,Team,Team,BBQ Olivers,NA,Ryze,Braum,Ornn,Zoe,Vladimir,37.96666667,0,3,6,8,3,6,NA,NA,NA,NA,1,1,0,9.299266667,0.079016681,0.158033363,0.237050044,0,12.02913333,0,5,0,4,0,0,0,0,0,1,0,16.96603333,0,15.36025,0,0,1,11,0,32.11491667,0,1,51685,1361.325724,NA,NA,223,5.87357331,1,115,3.028972783,52,58,0.435483871,0.366666667,67935,1141.037752,65716,-0.110007046,1306,188,165,0,39.35030729,16610,16305,305,25470,25831,-361,19834,19826,8,348,381,-33,558,612,-54
541445,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541445?gameHash=6ae30d54c1afaa8e&tab=overview,LCK,2018-1,43131.28367,3.2,2,8.01,100,Blue,Team,Team,BBQ Olivers,NA,Ryze,Braum,Kog'Maw,Tahm Kench,Ornn,33.58333333,0,2,9,6,2,9,NA,NA,NA,NA,0,0,1,5.268883333,0.05955335,0.267990074,0.327543424,0,14.5209,0,3,0,3,0,0,0,0,0,0,1,13.91515,0,11.9271,0,0,2,11,0,22.99185,0,2,47642,1418.620347,NA,NA,152,4.526054591,1,72,2.143920596,34,39,0.38,0.217821782,57424,1056.863524,55258,-0.215915603,1116,176,144,1,38.47146402,15929,16446,-517,24872,26870,-1998,19397,19249,148,358,345,13,558,579,-21
541445,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/541445?gameHash=6ae30d54c1afaa8e&tab=overview,LCK,2018-1,43131.28367,3.2,2,8.01,200,Red,Team,Team,Afreeca Freecs,NA,Galio,Sejuani,Kalista,Camille,Kha'zix,33.58333333,1,9,2,23,9,2,NA,NA,NA,NA,1,1,0,5.268883333,0.267990074,0.05955335,0.327543424,1,14.5209,3,0,3,0,1,0,1,1,0,0,0,13.91515,1,11.9271,1,1,11,2,1,22.99185,2,0,56502,1682.441687,NA,NA,198,5.895781638,1,71,2.114143921,45,50,0.674418605,0.371681416,73795,1544.337469,68633,0.215915603,1159,275,156,30,42.69975186,16446,15929,517,26870,24872,1998,19249,19397,-148,345,358,-13,579,558,21
